BASE 22 3  M = 132  ds = [ 1, 2, 3, 4, 6, 11, 12, 22, 33, 44, 66, 132 ]
#isotropic = 5 (2N-1 = 5)
#cosets = 288
#monomials = 132
PP 10 g=132 W=1 e=-1056 4.0000000000000000000000000000000000000000000000000 
-6.1722305372151502512849362231226749639672189257808E-79
PP 10 g=132 W=1 e=-1032 -9.0000000000000000000000000000000000000000000000000 
1.3887518708734088065391106502026018668926242583007E-78
PP 10 g=132 W=1 e=-1008 12.000000000000000000000000000000000000000000000000 
-1.8516691611645450753854808669368024891901656777342E-78
PP 10 g=132 W=1 e=-984 -5.0000000000000000000000000000000000000000000000000 
7.7152881715189378141061702789033437049590236572260E-79
PP 10 g=132 W=1 e=-960 -3.0000000000000000000000000000000000000000000000000 
4.6291729029113626884637021673420062229754141943356E-79
PP 10 g=132 W=1 e=-936 5.0000000000000000000000000000000000000000000000000 
-7.7152881715189378141061702789033437049590236572260E-79
PP 10 g=132 W=1 e=-912 2.0000000000000000000000000000000000000000000000000 
-3.0861152686075751256424681115613374819836094628904E-79
PP 10 g=132 W=1 e=-888 -14.000000000000000000000000000000000000000000000000 
2.1602806880253025879497276780929362373885266240233E-78
PP 10 g=132 W=1 e=-864 13.000000000000000000000000000000000000000000000000 
-2.0059749245949238316676042725148693632893461508788E-78
PP 10 g=132 W=1 e=-840 -5.0000000000000000000000000000000000000000000000000 
7.7152881715189378141061702789033437049590236572260E-79
PP 10 g=132 W=1 e=-816 -9.0000000000000000000000000000000000000000000000000 
1.3887518708734088065391106502026018668926242583007E-78
PP 10 g=132 W=1 e=-792 16.000000000000000000000000000000000000000000000000 
-2.4688922148860601005139744892490699855868875703123E-78
PP 10 g=132 W=1 e=-768 -2.0000000000000000000000000000000000000000000000000 
3.0861152686075751256424681115613374819836094628904E-79
PP 10 g=132 W=1 e=-744 -15.000000000000000000000000000000000000000000000000 
2.3145864514556813442318510836710031114877070971678E-78
PP 10 g=132 W=1 e=-720 23.000000000000000000000000000000000000000000000000 
-3.5490325588987113944888383282955381042811508823240E-78
PP 10 g=132 W=1 e=-696 -10.000000000000000000000000000000000000000000000000 
1.5430576343037875628212340557806687409918047314452E-78
PP 10 g=132 W=1 e=-672 -10.000000000000000000000000000000000000000000000000 
1.5430576343037875628212340557806687409918047314452E-78
PP 10 g=132 W=1 e=-648 9.0000000000000000000000000000000000000000000000000 
-1.3887518708734088065391106502026018668926242583007E-78
PP 10 g=132 W=1 e=-624 7.0000000000000000000000000000000000000000000000000 
-1.0801403440126512939748638390464681186942633120116E-78
PP 10 g=132 W=1 e=-600 -32.000000000000000000000000000000000000000000000000 
4.9377844297721202010279489784981399711737751406247E-78
PP 10 g=132 W=1 e=-576 39.000000000000000000000000000000000000000000000000 
-6.0179247737847714950028128175446080898680384526363E-78
PP 10 g=132 W=1 e=-552 -16.000000000000000000000000000000000000000000000000 
2.4688922148860601005139744892490699855868875703123E-78
PP 10 g=132 W=1 e=-528 -2.0000000000000000000000000000000000000000000000000 
3.0861152686075751256424681115613374819836094628904E-79
PP 10 g=132 W=1 e=-504 3.0000000000000000000000000000000000000000000000000 
-4.6291729029113626884637021673420062229754141943356E-79
PP 10 g=132 W=1 e=-480 27.000000000000000000000000000000000000000000000000 
-4.1662556126202264196173319506078056006778727749021E-78
PP 10 g=132 W=1 e=-456 -46.000000000000000000000000000000000000000000000000 
7.0980651177974227889776766565910762085623017646479E-78
PP 10 g=132 W=1 e=-432 33.000000000000000000000000000000000000000000000000 
-5.0920901932024989573100723840762068452729556137692E-78
PP 10 g=132 W=1 e=-408 -10.000000000000000000000000000000000000000000000000 
1.5430576343037875628212340557806687409918047314452E-78
PP 10 g=132 W=1 e=-384 -18.000000000000000000000000000000000000000000000000 
2.7775037417468176130782213004052037337852485166014E-78
PP 10 g=132 W=1 e=-360 5.0000000000000000000000000000000000000000000000000 
-7.7152881715189378141061702789033437049590236572260E-79
PP 10 g=132 W=1 e=-336 27.000000000000000000000000000000000000000000000000 
-4.1662556126202264196173319506078056006778727749021E-78
PP 10 g=132 W=1 e=-312 -51.000000000000000000000000000000000000000000000000 
7.8695939349493165703882936844814105790582041303705E-78
PP 10 g=132 W=1 e=-288 41.000000000000000000000000000000000000000000000000 
-6.3265363006455290075670596287007418380663993989253E-78
PP 10 g=132 W=1 e=-264 20.000000000000000000000000000000000000000000000000 
-3.0861152686075751256424681115613374819836094628904E-78
PP 10 g=132 W=1 e=-240 -39.000000000000000000000000000000000000000000000000 
6.0179247737847714950028128175446080898680384526363E-78
PP 10 g=132 W=1 e=-216 2.0000000000000000000000000000000000000000000000000 
-3.0861152686075751256424681115613374819836094628904E-79
PP 10 g=132 W=1 e=-192 51.000000000000000000000000000000000000000000000000 
-7.8695939349493165703882936844814105790582041303705E-78
PP 10 g=132 W=1 e=-168 -93.000000000000000000000000000000000000000000000000 
1.4350435999025224334237476718760219291223784002440E-77
PP 10 g=132 W=1 e=-144 52.000000000000000000000000000000000000000000000000 
-8.0238996983796953266704170900594774531573846035151E-78
PP 10 g=132 W=1 e=-120 4.0000000000000000000000000000000000000000000000000 
-6.1722305372151502512849362231226749639672189257808E-79
PP 10 g=132 W=1 e=-96 -36.000000000000000000000000000000000000000000000000 
5.5550074834936352261564426008104074675704970332028E-78
PP 10 g=132 W=1 e=-72 3.0000000000000000000000000000000000000000000000000 
-4.6291729029113626884637021673420062229754141943356E-79
PP 10 g=132 W=1 e=-48 100.00000000000000000000000000000000000000000000000 
-1.5430576343037875628212340557806687409918047314452E-77
PP 10 g=132 W=1 e=-24 -115.00000000000000000000000000000000000000000000000 
1.7745162794493556972444191641477690521405754411620E-77
PP 10 g=132 W=1 e=0 74.000000000000000000000000000000000000000000000000 
-1.1418626493848027964877132012776948683339355012695E-77
PP 11 g=132 W=1 e=-1560 1.0000000000000000000000000000000000000000000000000 
2.6266610321224588562168801221438770901110525505481E-79
PP 11 g=132 W=1 e=-1536 -3.0000000000000000000000000000000000000000000000000 
-7.8799830963673765686506403664316312703331576516442E-79
PP 11 g=132 W=1 e=-1512 3.0000000000000000000000000000000000000000000000000 
7.8799830963673765686506403664316312703331576516442E-79
PP 11 g=132 W=1 e=-1488 1.0000000000000000000000000000000000000000000000000 
2.6266610321224588562168801221438770901110525505481E-79
PP 11 g=132 W=1 e=-1464 -5.0000000000000000000000000000000000000000000000000 
-1.3133305160612294281084400610719385450555262752740E-78
PP 11 g=132 W=1 e=-1416 11.000000000000000000000000000000000000000000000000 
2.8893271353347047418385681343582647991221578056029E-78
PP 11 g=132 W=1 e=-1392 -14.000000000000000000000000000000000000000000000000 
-3.6773254449714423987036321710014279261554735707673E-78
PP 11 g=132 W=1 e=-1368 5.0000000000000000000000000000000000000000000000000 
1.3133305160612294281084400610719385450555262752740E-78
PP 11 g=132 W=1 e=-1344 7.0000000000000000000000000000000000000000000000000 
1.8386627224857211993518160855007139630777367853837E-78
PP 11 g=132 W=1 e=-1320 -10.000000000000000000000000000000000000000000000000 
-2.6266610321224588562168801221438770901110525505481E-78
PP 11 g=132 W=1 e=-1296 4.0000000000000000000000000000000000000000000000000 
1.0506644128489835424867520488575508360444210202192E-78
PP 11 g=132 W=1 e=-1272 8.0000000000000000000000000000000000000000000000000 
2.1013288256979670849735040977151016720888420404385E-78
PP 11 g=132 W=1 e=-1248 -23.000000000000000000000000000000000000000000000000 
-6.0413203738816553692988242809309173072554208662606E-78
PP 11 g=132 W=1 e=-1224 21.000000000000000000000000000000000000000000000000 
5.5159881674571635980554482565021418892332103561510E-78
PP 11 g=132 W=1 e=-1200 7.0000000000000000000000000000000000000000000000000 
1.8386627224857211993518160855007139630777367853837E-78
PP 11 g=132 W=1 e=-1176 -35.000000000000000000000000000000000000000000000000 
-9.1933136124286059967590804275035698153886839269183E-78
PP 11 g=132 W=1 e=-1152 33.000000000000000000000000000000000000000000000000 
8.6679814060041142255157044030747943973664734168086E-78
PP 11 g=132 W=1 e=-1128 5.0000000000000000000000000000000000000000000000000 
1.3133305160612294281084400610719385450555262752740E-78
PP 11 g=132 W=1 e=-1104 -37.000000000000000000000000000000000000000000000000 
-9.7186458188530977680024564519323452334108944370279E-78
PP 11 g=132 W=1 e=-1080 28.000000000000000000000000000000000000000000000000 
7.3546508899428847974072643420028558523109471415346E-78
PP 11 g=132 W=1 e=-1056 5.0000000000000000000000000000000000000000000000000 
1.3133305160612294281084400610719385450555262752740E-78
PP 11 g=132 W=1 e=-1032 -39.000000000000000000000000000000000000000000000000 
-1.0243978025277589539245832476361120651433104947137E-77
PP 11 g=132 W=1 e=-1008 36.000000000000000000000000000000000000000000000000 
9.4559797156408518823807684397179575243997891819731E-78
PP 11 g=132 W=1 e=-984 -1.0000000000000000000000000000000000000000000000000 
-2.6266610321224588562168801221438770901110525505481E-79
PP 11 g=132 W=1 e=-960 -30.000000000000000000000000000000000000000000000000 
-7.8799830963673765686506403664316312703331576516443E-78
PP 11 g=132 W=1 e=-936 46.000000000000000000000000000000000000000000000000 
1.2082640747763310738597648561861834614510841732521E-77
PP 11 g=132 W=1 e=-912 -21.000000000000000000000000000000000000000000000000 
-5.5159881674571635980554482565021418892332103561510E-78
PP 11 g=132 W=1 e=-888 -19.000000000000000000000000000000000000000000000000 
-4.9906559610326718268120722320733664712109998460414E-78
PP 11 g=132 W=1 e=-864 31.000000000000000000000000000000000000000000000000 
8.1426491995796224542723283786460189793442629066990E-78
PP 11 g=132 W=1 e=-840 -10.000000000000000000000000000000000000000000000000 
-2.6266610321224588562168801221438770901110525505481E-78
PP 11 g=132 W=1 e=-816 -43.000000000000000000000000000000000000000000000000 
-1.1294642438126573081732584525218671487477525967357E-77
PP 11 g=132 W=1 e=-792 51.000000000000000000000000000000000000000000000000 
1.3395971263824540166706088622933773159566368007795E-77
PP 11 g=132 W=1 e=-768 10.000000000000000000000000000000000000000000000000 
2.6266610321224588562168801221438770901110525505481E-78
PP 11 g=132 W=1 e=-744 -54.000000000000000000000000000000000000000000000000 
-1.4183969573461277823571152659576936286599683772960E-77
PP 11 g=132 W=1 e=-720 44.000000000000000000000000000000000000000000000000 
1.1557308541338818967354272537433059196488631222412E-77
PP 11 g=132 W=1 e=-696 24.000000000000000000000000000000000000000000000000 
6.3039864770939012549205122931453050162665261213154E-78
PP 11 g=132 W=1 e=-672 -57.000000000000000000000000000000000000000000000000 
-1.4971967883098015480436216696220099413632999538124E-77
PP 11 g=132 W=1 e=-648 -1.0000000000000000000000000000000000000000000000000 
-2.6266610321224588562168801221438770901110525505481E-79
PP 11 g=132 W=1 e=-624 62.000000000000000000000000000000000000000000000000 
1.6285298399159244908544656757292037958688525813398E-77
PP 11 g=132 W=1 e=-600 -99.000000000000000000000000000000000000000000000000 
-2.6003944218012342676547113209224383192099420250426E-77
PP 11 g=132 W=1 e=-576 61.000000000000000000000000000000000000000000000000 
1.6022632295946999022922968745077650249677420558343E-77
PP 11 g=132 W=1 e=-552 41.000000000000000000000000000000000000000000000000 
1.0769310231702081310489208500789896069455315457247E-77
PP 11 g=132 W=1 e=-528 -101.00000000000000000000000000000000000000000000000 
-2.6529276424436834447790489233653158610121630760536E-77
PP 11 g=132 W=1 e=-504 88.000000000000000000000000000000000000000000000000 
2.3114617082677637934708545074866118392977262444823E-77
PP 11 g=132 W=1 e=-480 42.000000000000000000000000000000000000000000000000 
1.1031976334914327196110896513004283778466420712302E-77
PP 11 g=132 W=1 e=-456 -166.00000000000000000000000000000000000000000000000 
-4.3602573133232817013200210027588359695843472339098E-77
PP 11 g=132 W=1 e=-432 113.00000000000000000000000000000000000000000000000 
2.9681269662983785075250745380225811118254893821193E-77
PP 11 g=132 W=1 e=-408 77.000000000000000000000000000000000000000000000000 
2.0225289947342933192869976940507853593855104639220E-77
PP 11 g=132 W=1 e=-384 -231.00000000000000000000000000000000000000000000000 
-6.0675869842028799578609930821523560781565313917661E-77
PP 11 g=132 W=1 e=-360 140.00000000000000000000000000000000000000000000000 
3.6773254449714423987036321710014279261554735707673E-77
PP 11 g=132 W=1 e=-336 102.00000000000000000000000000000000000000000000000 
2.6791942527649080333412177245867546319132736015590E-77
PP 11 g=132 W=1 e=-312 -217.00000000000000000000000000000000000000000000000 
-5.6998544397057357179906298650522132855409840346893E-77
PP 11 g=132 W=1 e=-288 133.00000000000000000000000000000000000000000000000 
3.4934591727228702787684505624513565298476998922290E-77
PP 11 g=132 W=1 e=-264 49.000000000000000000000000000000000000000000000000 
1.2870639057400048395462712598504997741544157497686E-77
PP 11 g=132 W=1 e=-240 -160.00000000000000000000000000000000000000000000000 
-4.2026576513959341699470081954302033441776840808769E-77
PP 11 g=132 W=1 e=-216 99.000000000000000000000000000000000000000000000000 
2.6003944218012342676547113209224383192099420250426E-77
PP 11 g=132 W=1 e=-192 101.00000000000000000000000000000000000000000000000 
2.6529276424436834447790489233653158610121630760536E-77
PP 11 g=132 W=1 e=-168 -280.00000000000000000000000000000000000000000000000 
-7.3546508899428847974072643420028558523109471415346E-77
PP 11 g=132 W=1 e=-144 213.00000000000000000000000000000000000000000000000 
5.5947879984208373637419546601664582019365419326674E-77
PP 11 g=132 W=1 e=-120 63.000000000000000000000000000000000000000000000000 
1.6547964502371490794166344769506425667699631068453E-77
PP 11 g=132 W=1 e=-96 -276.00000000000000000000000000000000000000000000000 
-7.2495844486579864431585891371171007687065050395127E-77
PP 11 g=132 W=1 e=-72 168.00000000000000000000000000000000000000000000000 
4.4127905339657308784443586052017135113865682849208E-77
PP 11 g=132 W=1 e=-48 166.00000000000000000000000000000000000000000000000 
4.3602573133232817013200210027588359695843472339098E-77
PP 11 g=132 W=1 e=-24 -320.00000000000000000000000000000000000000000000000 
-8.4053153027918683398940163908604066883553681617539E-77
PP 11 g=132 W=1 e=0 128.00000000000000000000000000000000000000000000000 
3.3621261211167473359576065563441626753421472647015E-77
PP 12 g=132 W=1 e=-1680 1.0000000000000000000000000000000000000000000000000 
1.1090859644763816850356737945741565924280881807994E-78
PP 12 g=132 W=1 e=-1656 -3.0000000000000000000000000000000000000000000000000 
-3.3272578934291450551070213837224697772842645423982E-78
PP 12 g=132 W=1 e=-1632 3.0000000000000000000000000000000000000000000000000 
3.3272578934291450551070213837224697772842645423982E-78
PP 12 g=132 W=1 e=-1584 -3.0000000000000000000000000000000000000000000000000 
-3.3272578934291450551070213837224697772842645423982E-78
PP 12 g=132 W=1 e=-1536 9.0000000000000000000000000000000000000000000000000 
9.9817736802874351653210641511674093318527936271945E-78
PP 12 g=132 W=1 e=-1512 -15.000000000000000000000000000000000000000000000000 
-1.6636289467145725275535106918612348886421322711991E-77
PP 12 g=132 W=1 e=-1488 12.000000000000000000000000000000000000000000000000 
1.3309031573716580220428085534889879109137058169593E-77
PP 12 g=132 W=1 e=-1464 1.0000000000000000000000000000000000000000000000000 
1.1090859644763816850356737945741565924280881807994E-78
PP 12 g=132 W=1 e=-1440 -12.000000000000000000000000000000000000000000000000 
-1.3309031573716580220428085534889879109137058169593E-77
PP 12 g=132 W=1 e=-1416 4.0000000000000000000000000000000000000000000000000 
4.4363438579055267401426951782966263697123527231976E-78
PP 12 g=132 W=1 e=-1392 19.000000000000000000000000000000000000000000000000 
2.1072633325051252015677802096908975256133675435189E-77
PP 12 g=132 W=1 e=-1368 -36.000000000000000000000000000000000000000000000000 
-3.9927094721149740661284256604669637327411174508778E-77
PP 12 g=132 W=1 e=-1344 27.000000000000000000000000000000000000000000000000 
2.9945321040862305495963192453502227995558380881584E-77
PP 12 g=132 W=1 e=-1320 6.0000000000000000000000000000000000000000000000000 
6.6545157868582901102140427674449395545685290847964E-78
PP 12 g=132 W=1 e=-1296 -30.000000000000000000000000000000000000000000000000 
-3.3272578934291450551070213837224697772842645423982E-77
PP 12 g=132 W=1 e=-1272 21.000000000000000000000000000000000000000000000000 
2.3290805254004015385749149686057288440989851796787E-77
PP 12 g=132 W=1 e=-1248 22.000000000000000000000000000000000000000000000000 
2.4399891218480397070784823480631445033417939977587E-77
PP 12 g=132 W=1 e=-1224 -66.000000000000000000000000000000000000000000000000 
-7.3199673655441191212354470441894335100253819932760E-77
PP 12 g=132 W=1 e=-1200 52.000000000000000000000000000000000000000000000000 
5.7672470152771847621855037317856142806260585401568E-77
PP 12 g=132 W=1 e=-1176 10.000000000000000000000000000000000000000000000000 
1.1090859644763816850356737945741565924280881807994E-77
PP 12 g=132 W=1 e=-1152 -58.000000000000000000000000000000000000000000000000 
-6.4326985939630137732069080085301082360829114486365E-77
PP 12 g=132 W=1 e=-1128 34.000000000000000000000000000000000000000000000000 
3.7708922792196977291212909015521324142554998147180E-77
PP 12 g=132 W=1 e=-1104 53.000000000000000000000000000000000000000000000000 
5.8781556117248229306890711112430299398688673582368E-77
PP 12 g=132 W=1 e=-1080 -108.00000000000000000000000000000000000000000000000 
-1.1978128416344922198385276981400891198223352352633E-76
PP 12 g=132 W=1 e=-1056 78.000000000000000000000000000000000000000000000000 
8.6508705229157771432782555976784214209390878102353E-77
PP 12 g=132 W=1 e=-1032 8.0000000000000000000000000000000000000000000000000 
8.8726877158110534802853903565932527394247054463952E-78
PP 12 g=132 W=1 e=-1008 -66.000000000000000000000000000000000000000000000000 
-7.3199673655441191212354470441894335100253819932760E-77
PP 12 g=132 W=1 e=-984 16.000000000000000000000000000000000000000000000000 
1.7745375431622106960570780713186505478849410892790E-77
PP 12 g=132 W=1 e=-960 103.00000000000000000000000000000000000000000000000 
1.1423585434106731355867440084113812902009308262234E-76
PP 12 g=132 W=1 e=-936 -163.00000000000000000000000000000000000000000000000 
-1.8078101220965021466081482851558752456577837347030E-76
PP 12 g=132 W=1 e=-912 97.000000000000000000000000000000000000000000000000 
1.0758133855420902344846035807369318946552455353754E-76
PP 12 g=132 W=1 e=-888 39.000000000000000000000000000000000000000000000000 
4.3254352614578885716391277988392107104695439051177E-77
PP 12 g=132 W=1 e=-864 -88.000000000000000000000000000000000000000000000000 
-9.7599564873921588283139293922525780133671759910347E-77
PP 12 g=132 W=1 e=-840 -10.000000000000000000000000000000000000000000000000 
-1.1090859644763816850356737945741565924280881807994E-77
PP 12 g=132 W=1 e=-816 165.00000000000000000000000000000000000000000000000 
1.8299918413860297803088617610473583775063454983190E-76
PP 12 g=132 W=1 e=-792 -228.00000000000000000000000000000000000000000000000 
-2.5287159990061502418813362516290770307360410522226E-76
PP 12 g=132 W=1 e=-768 95.000000000000000000000000000000000000000000000000 
1.0536316662525626007838901048454487628066837717594E-76
PP 12 g=132 W=1 e=-744 116.00000000000000000000000000000000000000000000000 
1.2865397187926027546413816017060216472165822897273E-76
PP 12 g=132 W=1 e=-720 -163.00000000000000000000000000000000000000000000000 
-1.8078101220965021466081482851558752456577837347030E-76
PP 12 g=132 W=1 e=-696 -59.000000000000000000000000000000000000000000000000 
-6.5436071904106519417104753879875238953257202667164E-77
PP 12 g=132 W=1 e=-672 315.00000000000000000000000000000000000000000000000 
3.4936207881006023078623724529085932661484777695181E-76
PP 12 g=132 W=1 e=-648 -322.00000000000000000000000000000000000000000000000 
-3.5712568056139490258148696185287842276184439421741E-76
PP 12 g=132 W=1 e=-624 79.000000000000000000000000000000000000000000000000 
8.7617791193634153117818229771358370801818966283152E-77
PP 12 g=132 W=1 e=-600 179.00000000000000000000000000000000000000000000000 
1.9852638764127232162138560922877403004462778436309E-76
PP 12 g=132 W=1 e=-576 -164.00000000000000000000000000000000000000000000000 
-1.8189009817412659634585050231016168115820646165110E-76
PP 12 g=132 W=1 e=-552 -144.00000000000000000000000000000000000000000000000 
-1.5970837888459896264513702641867854930964469803511E-76
PP 12 g=132 W=1 e=-528 467.00000000000000000000000000000000000000000000000 
5.1794314541047024691165966206613112866391718043332E-76
PP 12 g=132 W=1 e=-504 -482.00000000000000000000000000000000000000000000000 
-5.3457943487761597218719476898474347755033850314531E-76
PP 12 g=132 W=1 e=-480 107.00000000000000000000000000000000000000000000000 
1.1867219819897284029881709601943475538980543534553E-76
PP 12 g=132 W=1 e=-456 263.00000000000000000000000000000000000000000000000 
2.9168960865728838316438220797300318380858719155024E-76
PP 12 g=132 W=1 e=-432 -199.00000000000000000000000000000000000000000000000 
-2.2070810693079995532209908512025716189318954797908E-76
PP 12 g=132 W=1 e=-408 -221.00000000000000000000000000000000000000000000000 
-2.4510799814928035239288390860088860692660748795667E-76
PP 12 g=132 W=1 e=-384 630.00000000000000000000000000000000000000000000000 
6.9872415762012046157247449058171865322969555390362E-76
PP 12 g=132 W=1 e=-360 -570.00000000000000000000000000000000000000000000000 
-6.3217899975153756047033406290726925768401026305565E-76
PP 12 g=132 W=1 e=-336 60.000000000000000000000000000000000000000000000000 
6.6545157868582901102140427674449395545685290847964E-77
PP 12 g=132 W=1 e=-312 371.00000000000000000000000000000000000000000000000 
4.1147089282073760514823497778701209579082071507657E-76
PP 12 g=132 W=1 e=-288 -288.00000000000000000000000000000000000000000000000 
-3.1941675776919792529027405283735709861928939607022E-76
PP 12 g=132 W=1 e=-264 -358.00000000000000000000000000000000000000000000000 
-3.9705277528254464324277121845754806008925556872618E-76
PP 12 g=132 W=1 e=-240 867.00000000000000000000000000000000000000000000000 
9.6157753120102292092592917989579376563515245275308E-76
PP 12 g=132 W=1 e=-216 -635.00000000000000000000000000000000000000000000000 
-7.0426958744250236999765285955458943619183599480762E-76
PP 12 g=132 W=1 e=-192 -27.000000000000000000000000000000000000000000000000 
-2.9945321040862305495963192453502227995558380881584E-77
PP 12 g=132 W=1 e=-168 428.00000000000000000000000000000000000000000000000 
4.7468879279589136119526838407773902155922174138214E-76
PP 12 g=132 W=1 e=-144 -147.00000000000000000000000000000000000000000000000 
-1.6303563677802810770024404780240101908692896257751E-76
PP 12 g=132 W=1 e=-120 -590.00000000000000000000000000000000000000000000000 
-6.5436071904106519417104753879875238953257202667164E-76
PP 12 g=132 W=1 e=-96 1097.0000000000000000000000000000000000000000000000 
1.2166673030305907084841341526478497818936127343369E-75
PP 12 g=132 W=1 e=-72 -848.00000000000000000000000000000000000000000000000 
-9.4050489787597166891025137779888479037901877731789E-76
PP 12 g=132 W=1 e=-48 -32.000000000000000000000000000000000000000000000000 
-3.5490750863244213921141561426373010957698821785581E-77
PP 12 g=132 W=1 e=-24 588.00000000000000000000000000000000000000000000000 
6.5214254711211243080097619120960407634771585031005E-76
PP 12 g=132 W=1 e=0 -104.00000000000000000000000000000000000000000000000 
-1.1534494030554369524371007463571228561252117080314E-76
PP 13 g=132 W=1 e=-1104 1.0000000000000000000000000000000000000000000000000 
2.5863431364017780563539920831828358426434747024293E-79
PP 13 g=132 W=1 e=-1080 -4.0000000000000000000000000000000000000000000000000 
-1.0345372545607112225415968332731343370573898809717E-78
PP 13 g=132 W=1 e=-1056 12.000000000000000000000000000000000000000000000000 
3.1036117636821336676247904998194030111721696429152E-78
PP 13 g=132 W=1 e=-1032 -20.000000000000000000000000000000000000000000000000 
-5.1726862728035561127079841663656716852869494048587E-78
PP 13 g=132 W=1 e=-1008 28.000000000000000000000000000000000000000000000000 
7.2417607819249785577911778329119403594017291668022E-78
PP 13 g=132 W=1 e=-984 -24.000000000000000000000000000000000000000000000000 
-6.2072235273642673352495809996388060223443392858305E-78
PP 13 g=132 W=1 e=-960 29.000000000000000000000000000000000000000000000000 
7.5003950955651563634265770412302239436660766370451E-78
PP 13 g=132 W=1 e=-936 -36.000000000000000000000000000000000000000000000000 
-9.3108352910464010028743714994582090335165089287456E-78
PP 13 g=132 W=1 e=-912 72.000000000000000000000000000000000000000000000000 
1.8621670582092802005748742998916418067033017857491E-77
PP 13 g=132 W=1 e=-888 -88.000000000000000000000000000000000000000000000000 
-2.2759819600335646895915130332008955415262577381378E-77
PP 13 g=132 W=1 e=-864 100.00000000000000000000000000000000000000000000000 
2.5863431364017780563539920831828358426434747024293E-77
PP 13 g=132 W=1 e=-840 -71.000000000000000000000000000000000000000000000000 
-1.8363036268452624200113343790598134482768670387248E-77
PP 13 g=132 W=1 e=-816 68.000000000000000000000000000000000000000000000000 
1.7587133327532090783207146165643283729975627976520E-77
PP 13 g=132 W=1 e=-792 -76.000000000000000000000000000000000000000000000000 
-1.9656207836653513228290339832189552404090407738463E-77
PP 13 g=132 W=1 e=-768 136.00000000000000000000000000000000000000000000000 
3.5174266655064181566414292331286567459951255953039E-77
PP 13 g=132 W=1 e=-744 -160.00000000000000000000000000000000000000000000000 
-4.1381490182428448901663873330925373482295595238869E-77
PP 13 g=132 W=1 e=-720 172.00000000000000000000000000000000000000000000000 
4.4485101946110582569288663830744776493467764881785E-77
PP 13 g=132 W=1 e=-696 -91.000000000000000000000000000000000000000000000000 
-2.3535722541256180312821327956963806168055619792107E-77
PP 13 g=132 W=1 e=-672 85.000000000000000000000000000000000000000000000000 
2.1983916659415113479008932707054104662469534970650E-77
PP 13 g=132 W=1 e=-648 -68.000000000000000000000000000000000000000000000000 
-1.7587133327532090783207146165643283729975627976520E-77
PP 13 g=132 W=1 e=-624 188.00000000000000000000000000000000000000000000000 
4.8623250964353427459455051163837313841697324405672E-77
PP 13 g=132 W=1 e=-600 -200.00000000000000000000000000000000000000000000000 
-5.1726862728035561127079841663656716852869494048587E-77
PP 13 g=132 W=1 e=-576 226.00000000000000000000000000000000000000000000000 
5.8451354882680184073600221079932090043742528274903E-77
PP 13 g=132 W=1 e=-552 -128.00000000000000000000000000000000000000000000000 
-3.3105192145942759121331098664740298785836476191096E-77
PP 13 g=132 W=1 e=-528 116.00000000000000000000000000000000000000000000000 
3.0001580382260625453706308164920895774664306548180E-77
PP 13 g=132 W=1 e=-504 -120.00000000000000000000000000000000000000000000000 
-3.1036117636821336676247904998194030111721696429152E-77
PP 13 g=132 W=1 e=-480 264.00000000000000000000000000000000000000000000000 
6.8279458801006940687745390996026866245787732144135E-77
PP 13 g=132 W=1 e=-456 -292.00000000000000000000000000000000000000000000000 
-7.5521219582931919245536568828938806605189461310937E-77
PP 13 g=132 W=1 e=-432 378.00000000000000000000000000000000000000000000000 
9.7763770555987210530180900744311194851923343751830E-77
PP 13 g=132 W=1 e=-408 -215.00000000000000000000000000000000000000000000000 
-5.5606377432638228211610829788430970616834706102231E-77
PP 13 g=132 W=1 e=-384 292.00000000000000000000000000000000000000000000000 
7.5521219582931919245536568828938806605189461310937E-77
PP 13 g=132 W=1 e=-360 -208.00000000000000000000000000000000000000000000000 
-5.3795937237156983572163035330202985526984273810531E-77
PP 13 g=132 W=1 e=-336 416.00000000000000000000000000000000000000000000000 
1.0759187447431396714432607066040597105396854762106E-76
PP 13 g=132 W=1 e=-312 -418.00000000000000000000000000000000000000000000000 
-1.0810914310159432275559686907704253822249724256155E-76
PP 13 g=132 W=1 e=-288 508.00000000000000000000000000000000000000000000000 
1.3138623132921032526278279782568806080628851488341E-76
PP 13 g=132 W=1 e=-264 -356.00000000000000000000000000000000000000000000000 
-9.2073815655903298806202118161308955998107699406485E-77
PP 13 g=132 W=1 e=-240 373.00000000000000000000000000000000000000000000000 
9.6470598987786321502003904702719776930601606400615E-77
PP 13 g=132 W=1 e=-216 -288.00000000000000000000000000000000000000000000000 
-7.4486682328371208022994971995665672268132071429965E-77
PP 13 g=132 W=1 e=-192 576.00000000000000000000000000000000000000000000000 
1.4897336465674241604598994399133134453626414285993E-76
PP 13 g=132 W=1 e=-168 -442.00000000000000000000000000000000000000000000000 
-1.1431636662895859009084645007668134424484158184738E-76
PP 13 g=132 W=1 e=-144 654.00000000000000000000000000000000000000000000000 
1.6914684112067628488555108224015746410888324553888E-76
PP 13 g=132 W=1 e=-120 -328.00000000000000000000000000000000000000000000000 
-8.4832054873978320248410940328397015638705970239683E-77
PP 13 g=132 W=1 e=-96 488.00000000000000000000000000000000000000000000000 
1.2621354505640676915007481365932238912100156547855E-76
PP 13 g=132 W=1 e=-72 -368.00000000000000000000000000000000000000000000000 
-9.5177427419585432473826908661128359009279869049400E-77
