AVAIL = [ -2, -1, 8, 9, 10, 11, 12, 13, 14 ]
USED KEYS = [ -2, -1, 9, 10, 11, 12, 13, 14 ]
MONO 280 [ -162, 83, -1, 52, 53, -25, -26, 0, 0, 49, -17, -5 ]
MONO 281 [ -162, 83, -1, 53, 51, -27, -20, 1, -2, 52, -25, -2 ]
MONO 282 [ -162, 83, -1, 53, 52, -27, -25, 1, 0, 53, -26, 0 ]
MONO 283 [ -161, 79, 2, 51, 51, -22, -23, -2, -1, 53, -27, 1 ]
MONO 284 [ -161, 80, 0, 51, 51, -23, -24, 0, 1, 53, -26, -1 ]
MONO 285 [ -161, 80, 0, 51, 52, -23, -24, 0, 0, 54, -26, -2 ]
MONO 286 [ -161, 80, 0, 53, 49, -27, -18, 2, -3, 53, -24, -3 ]
MONO 287 [ -161, 80, 1, 51, 51, -20, -23, -2, -1, 53, -26, -2 ]
MONO 288 [ -161, 80, 1, 52, 52, -24, -25, -1, 0, 51, -20, -4 ]
MONO 289 [ -161, 80, 1, 52, 53, -27, -26, 4, 0, 52, -24, -3 ]
MONO 290 [ -161, 80, 1, 52, 53, -25, -28, 0, 4, 52, -24, -3 ]
MONO 291 [ -161, 80, 1, 52, 53, -25, -26, 0, 0, 52, -26, 1 ]
MONO 292 [ -161, 80, 1, 52, 53, -24, -26, -1, 2, 52, -25, -2 ]
MONO 293 [ -161, 80, 1, 53, 51, -27, -23, 1, -1, 55, -25, -3 ]
MONO 294 [ -161, 80, 1, 53, 54, -27, -27, 1, 0, 50, -21, -2 ]
MONO 295 [ -161, 80, 1, 53, 55, -27, -25, 1, -1, 51, -23, -3 ]
MONO 296 [ -161, 80, 1, 54, 51, -27, -23, 0, -1, 52, -25, 0 ]
MONO 297 [ -161, 81, 0, 52, 52, -25, -22, 0, -1, 51, -23, -3 ]
MONO 298 [ -161, 81, 0, 52, 53, -25, -27, 0, 1, 52, -24, -1 ]
MONO 299 [ -161, 81, 0, 52, 53, -23, -26, 0, 0, 52, -25, -2 ]
MONO 300 [ -161, 81, 0, 53, 52, -27, -27, 1, 2, 56, -26, -3 ]
MONO 301 [ -161, 81, 0, 53, 52, -26, -25, 0, 0, 56, -27, -2 ]
MONO 302 [ -161, 81, 0, 53, 54, -27, -28, 1, 1, 50, -19, -4 ]
MONO 303 [ -161, 81, 0, 53, 56, -27, -29, 1, 2, 52, -24, -3 ]
MONO 304 [ -161, 81, 0, 53, 56, -26, -27, 0, 0, 52, -25, -2 ]
MONO 305 [ -161, 81, 0, 54, 53, -27, -27, 0, 1, 54, -26, -1 ]
MONO 306 [ -161, 82, -1, 52, 53, -25, -27, 2, 1, 52, -25, -2 ]
MONO 307 [ -161, 82, -1, 52, 53, -25, -26, 0, 2, 52, -24, -3 ]
MONO 308 [ -161, 82, -1, 55, 53, -28, -26, 2, 0, 51, -23, -3 ]
MONO 309 [ -161, 83, 0, 52, 53, -25, -26, 0, 0, 52, -25, -2 ]
MONO 310 [ -160, 79, 1, 50, 52, -20, -26, -1, 1, 52, -24, -3 ]
MONO 311 [ -160, 80, 0, 50, 52, -21, -25, 0, 0, 52, -25, -2 ]
MONO 312 [ -160, 80, 0, 52, 52, -25, -26, 0, 1, 54, -26, -1 ]
MONO 313 [ -160, 80, 0, 52, 52, -24, -24, -1, -1, 54, -27, 0 ]
MONO 314 [ -160, 80, 0, 52, 53, -25, -26, 0, 0, 55, -26, -2 ]
MONO 315 [ -160, 80, 0, 52, 57, -25, -28, 0, 0, 51, -24, -2 ]
MONO 316 [ -160, 80, 0, 53, 52, -26, -25, 0, 0, 51, -22, -2 ]
MONO 317 [ -160, 80, 0, 53, 53, -27, -27, 1, 1, 52, -21, -4 ]
MONO 318 [ -160, 80, 0, 53, 53, -27, -26, 3, 0, 52, -24, -3 ]
MONO 319 [ -160, 80, 0, 54, 54, -27, -27, 0, 0, 50, -21, -2 ]
MONO 320 [ -160, 81, -1, 53, 53, -29, -27, 5, 1, 52, -24, -3 ]
MONO 321 [ -160, 84, -2, 53, 53, -27, -27, 1, 1, 52, -25, -2 ]
MONO 322 [ -159, 78, 1, 48, 52, -15, -26, -4, 1, 53, -26, -2 ]
MONO 323 [ -158, 79, 1, 52, 52, -26, -25, 1, 0, 52, -25, -2 ]
MONO 324 [ -158, 83, -2, 52, 52, -26, -26, 0, 0, 52, -26, 0 ]
MONO 325 [ -157, 79, 0, 53, 52, -27, -27, 1, 2, 52, -24, -3 ]
MONO 326 [ -157, 79, 0, 53, 52, -26, -25, 0, 0, 52, -25, -2 ]
MONO 327 [ -156, 78, 0, 51, 51, -24, -24, 0, 0, 52, -25, -2 ]
MONO 328 [ -156, 78, 0, 52, 51, -26, -25, 1, 1, 49, -20, -4 ]
MONO 329 [ -156, 78, 1, 52, 51, -26, -27, 0, 2, 49, -18, -5 ]
MONO 330 [ -156, 79, -1, 51, 51, -27, -27, 3, 3, 52, -24, -3 ]
MONO 331 [ -156, 79, 0, 51, 51, -25, -25, 0, 0, 52, -24, -2 ]
MONO 332 [ -156, 79, 0, 52, 50, -26, -24, 0, 0, 48, -20, -2 ]
MONO 333 [ -156, 79, 0, 52, 51, -27, -25, 3, 0, 49, -22, -3 ]
MONO 334 [ -156, 80, -1, 50, 47, -24, -15, 0, -4, 51, -26, -1 ]
MONO 335 [ -156, 80, -1, 50, 51, -24, -25, 0, 0, 47, -16, -5 ]
MONO 336 [ -156, 80, -1, 51, 49, -26, -19, 1, -2, 50, -24, -2 ]
MONO 337 [ -156, 80, -1, 51, 50, -26, -24, 1, 0, 51, -25, 0 ]
MONO 338 [ -155, 76, 2, 49, 49, -21, -22, -2, -1, 51, -26, 1 ]
MONO 339 [ -155, 77, 0, 49, 49, -22, -23, 0, 1, 51, -25, -1 ]
MONO 340 [ -155, 77, 0, 49, 50, -22, -23, 0, 0, 52, -25, -2 ]
MONO 341 [ -155, 77, 0, 51, 47, -26, -17, 2, -3, 51, -23, -3 ]
MONO 342 [ -155, 77, 1, 49, 49, -19, -22, -2, -1, 51, -25, -2 ]
MONO 343 [ -155, 77, 1, 50, 50, -23, -24, -1, 0, 49, -19, -4 ]
MONO 344 [ -155, 77, 1, 50, 51, -26, -25, 4, 0, 50, -23, -3 ]
MONO 345 [ -155, 77, 1, 50, 51, -24, -27, 0, 4, 50, -23, -3 ]
MONO 346 [ -155, 77, 1, 50, 51, -24, -25, 0, 0, 50, -25, 1 ]
MONO 347 [ -155, 77, 1, 50, 51, -23, -25, -1, 2, 50, -24, -2 ]
MONO 348 [ -155, 77, 1, 51, 49, -26, -22, 1, -1, 53, -24, -3 ]
MONO 349 [ -155, 77, 1, 51, 52, -26, -26, 1, 0, 48, -20, -2 ]
MONO 350 [ -155, 77, 1, 51, 53, -26, -24, 1, -1, 49, -22, -3 ]
MONO 351 [ -155, 77, 1, 52, 49, -26, -22, 0, -1, 50, -24, 0 ]
MONO 352 [ -155, 78, 0, 50, 50, -24, -21, 0, -1, 49, -22, -3 ]
MONO 353 [ -155, 78, 0, 50, 51, -24, -26, 0, 1, 50, -23, -1 ]
MONO 354 [ -155, 78, 0, 50, 51, -22, -25, 0, 0, 50, -24, -2 ]
MONO 355 [ -155, 78, 0, 51, 50, -26, -26, 1, 2, 54, -25, -3 ]
MONO 356 [ -155, 78, 0, 51, 50, -25, -24, 0, 0, 54, -26, -2 ]
MONO 357 [ -155, 78, 0, 51, 52, -26, -27, 1, 1, 48, -18, -4 ]
MONO 358 [ -155, 78, 0, 51, 54, -26, -28, 1, 2, 50, -23, -3 ]
MONO 359 [ -155, 78, 0, 51, 54, -25, -26, 0, 0, 50, -24, -2 ]
MONO 360 [ -155, 78, 0, 52, 51, -26, -26, 0, 1, 52, -25, -1 ]
MONO 361 [ -155, 79, -1, 50, 51, -24, -26, 2, 1, 50, -24, -2 ]
MONO 362 [ -155, 79, -1, 50, 51, -24, -25, 0, 2, 50, -23, -3 ]
MONO 363 [ -155, 79, -1, 53, 51, -27, -25, 2, 0, 49, -22, -3 ]
MONO 364 [ -155, 80, 0, 50, 51, -24, -25, 0, 0, 50, -24, -2 ]
MONO 365 [ -154, 76, 1, 48, 50, -19, -25, -1, 1, 50, -23, -3 ]
MONO 366 [ -154, 77, 0, 48, 50, -20, -24, 0, 0, 50, -24, -2 ]
MONO 367 [ -154, 77, 0, 50, 50, -24, -25, 0, 1, 52, -25, -1 ]
MONO 368 [ -154, 77, 0, 50, 50, -23, -23, -1, -1, 52, -26, 0 ]
MONO 369 [ -154, 77, 0, 50, 51, -24, -25, 0, 0, 53, -25, -2 ]
MONO 370 [ -154, 77, 0, 50, 55, -24, -27, 0, 0, 49, -23, -2 ]
MONO 371 [ -154, 77, 0, 51, 50, -25, -24, 0, 0, 49, -21, -2 ]
MONO 372 [ -154, 77, 0, 51, 51, -26, -26, 1, 1, 50, -20, -4 ]
MONO 373 [ -154, 77, 0, 51, 51, -26, -25, 3, 0, 50, -23, -3 ]
MONO 374 [ -154, 77, 0, 52, 52, -26, -26, 0, 0, 48, -20, -2 ]
MONO 375 [ -154, 78, -1, 51, 51, -28, -26, 5, 1, 50, -23, -3 ]
MONO 376 [ -154, 81, -2, 51, 51, -26, -26, 1, 1, 50, -24, -2 ]
MONO 377 [ -153, 75, 1, 46, 50, -14, -25, -4, 1, 51, -25, -2 ]
MONO 378 [ -152, 76, 1, 50, 50, -25, -24, 1, 0, 50, -24, -2 ]
MONO 379 [ -152, 80, -2, 50, 50, -25, -25, 0, 0, 50, -25, 0 ]
MONO 380 [ -151, 76, 0, 51, 50, -26, -26, 1, 2, 50, -23, -3 ]
MONO 381 [ -151, 76, 0, 51, 50, -25, -24, 0, 0, 50, -24, -2 ]
MONO 382 [ -150, 75, 0, 49, 49, -23, -23, 0, 0, 50, -24, -2 ]
MONO 383 [ -150, 75, 0, 50, 49, -25, -24, 1, 1, 47, -19, -4 ]
MONO 384 [ -150, 75, 1, 50, 49, -25, -26, 0, 2, 47, -17, -5 ]
MONO 385 [ -150, 76, -1, 49, 49, -26, -26, 3, 3, 50, -23, -3 ]
MONO 386 [ -150, 76, 0, 49, 49, -24, -24, 0, 0, 50, -23, -2 ]
MONO 387 [ -150, 76, 0, 50, 48, -25, -23, 0, 0, 46, -19, -2 ]
MONO 388 [ -150, 76, 0, 50, 49, -26, -24, 3, 0, 47, -21, -3 ]
MONO 389 [ -150, 77, -1, 48, 45, -23, -14, 0, -4, 49, -25, -1 ]
MONO 390 [ -150, 77, -1, 48, 49, -23, -24, 0, 0, 45, -15, -5 ]
MONO 391 [ -150, 77, -1, 49, 47, -25, -18, 1, -2, 48, -23, -2 ]
MONO 392 [ -150, 77, -1, 49, 48, -25, -23, 1, 0, 49, -24, 0 ]
MONO 393 [ -149, 73, 2, 47, 47, -20, -21, -2, -1, 49, -25, 1 ]
MONO 394 [ -149, 74, 0, 47, 47, -21, -22, 0, 1, 49, -24, -1 ]
MONO 395 [ -149, 74, 0, 47, 48, -21, -22, 0, 0, 50, -24, -2 ]
MONO 396 [ -149, 74, 0, 49, 45, -25, -16, 2, -3, 49, -22, -3 ]
MONO 397 [ -149, 74, 1, 47, 47, -18, -21, -2, -1, 49, -24, -2 ]
MONO 398 [ -149, 74, 1, 48, 48, -22, -23, -1, 0, 47, -18, -4 ]
MONO 399 [ -149, 74, 1, 48, 49, -25, -24, 4, 0, 48, -22, -3 ]
MONO 400 [ -149, 74, 1, 48, 49, -23, -26, 0, 4, 48, -22, -3 ]
MONO 401 [ -149, 74, 1, 48, 49, -23, -24, 0, 0, 48, -24, 1 ]
MONO 402 [ -149, 74, 1, 48, 49, -22, -24, -1, 2, 48, -23, -2 ]
MONO 403 [ -149, 74, 1, 49, 47, -25, -21, 1, -1, 51, -23, -3 ]
MONO 404 [ -149, 74, 1, 49, 50, -25, -25, 1, 0, 46, -19, -2 ]
MONO 405 [ -149, 74, 1, 49, 51, -25, -23, 1, -1, 47, -21, -3 ]
MONO 406 [ -149, 74, 1, 50, 47, -25, -21, 0, -1, 48, -23, 0 ]
MONO 407 [ -149, 75, 0, 48, 48, -23, -20, 0, -1, 47, -21, -3 ]
MONO 408 [ -149, 75, 0, 48, 49, -23, -25, 0, 1, 48, -22, -1 ]
MONO 409 [ -149, 75, 0, 48, 49, -21, -24, 0, 0, 48, -23, -2 ]
MONO 410 [ -149, 75, 0, 49, 48, -25, -25, 1, 2, 52, -24, -3 ]
MONO 411 [ -149, 75, 0, 49, 48, -24, -23, 0, 0, 52, -25, -2 ]
MONO 412 [ -149, 75, 0, 49, 50, -25, -26, 1, 1, 46, -17, -4 ]
MONO 413 [ -149, 75, 0, 49, 52, -25, -27, 1, 2, 48, -22, -3 ]
MONO 414 [ -149, 75, 0, 49, 52, -24, -25, 0, 0, 48, -23, -2 ]
MONO 415 [ -149, 75, 0, 50, 49, -25, -25, 0, 1, 50, -24, -1 ]
MONO 416 [ -149, 76, -1, 48, 49, -23, -25, 2, 1, 48, -23, -2 ]
MONO 417 [ -149, 76, -1, 48, 49, -23, -24, 0, 2, 48, -22, -3 ]
MONO 418 [ -149, 76, -1, 51, 49, -26, -24, 2, 0, 47, -21, -3 ]
MONO 419 [ -149, 77, 0, 48, 49, -23, -24, 0, 0, 48, -23, -2 ]
MONO 420 [ -148, 73, 1, 46, 48, -18, -24, -1, 1, 48, -22, -3 ]
MONO 421 [ -148, 74, 0, 46, 48, -19, -23, 0, 0, 48, -23, -2 ]
MONO 422 [ -148, 74, 0, 48, 48, -23, -24, 0, 1, 50, -24, -1 ]
MONO 423 [ -148, 74, 0, 48, 48, -22, -22, -1, -1, 50, -25, 0 ]
MONO 424 [ -148, 74, 0, 48, 49, -23, -24, 0, 0, 51, -24, -2 ]
MONO 425 [ -148, 74, 0, 48, 53, -23, -26, 0, 0, 47, -22, -2 ]
MONO 426 [ -148, 74, 0, 49, 48, -24, -23, 0, 0, 47, -20, -2 ]
MONO 427 [ -148, 74, 0, 49, 49, -25, -25, 1, 1, 48, -19, -4 ]
MONO 428 [ -148, 74, 0, 49, 49, -25, -24, 3, 0, 48, -22, -3 ]
MONO 429 [ -148, 74, 0, 50, 50, -25, -25, 0, 0, 46, -19, -2 ]
MONO 430 [ -148, 75, -1, 49, 49, -27, -25, 5, 1, 48, -22, -3 ]
MONO 431 [ -148, 78, -2, 49, 49, -25, -25, 1, 1, 48, -23, -2 ]
MONO 432 [ -147, 72, 1, 44, 48, -13, -24, -4, 1, 49, -24, -2 ]
MONO 433 [ -146, 73, 1, 48, 48, -24, -23, 1, 0, 48, -23, -2 ]
MONO 434 [ -146, 77, -2, 48, 48, -24, -24, 0, 0, 48, -24, 0 ]
MONO 435 [ -145, 73, 0, 49, 48, -25, -25, 1, 2, 48, -22, -3 ]
MONO 436 [ -145, 73, 0, 49, 48, -24, -23, 0, 0, 48, -23, -2 ]
MONO 437 [ -144, 72, 0, 47, 47, -22, -22, 0, 0, 48, -23, -2 ]
MONO 438 [ -144, 72, 0, 48, 47, -24, -23, 1, 1, 45, -18, -4 ]
MONO 439 [ -144, 72, 1, 48, 47, -24, -25, 0, 2, 45, -16, -5 ]
MONO 440 [ -144, 73, -1, 47, 47, -25, -25, 3, 3, 48, -22, -3 ]
MONO 441 [ -144, 73, 0, 47, 47, -23, -23, 0, 0, 48, -22, -2 ]
MONO 442 [ -144, 73, 0, 48, 46, -24, -22, 0, 0, 44, -18, -2 ]
MONO 443 [ -144, 73, 0, 48, 47, -25, -23, 3, 0, 45, -20, -3 ]
MONO 444 [ -144, 74, -1, 46, 43, -22, -13, 0, -4, 47, -24, -1 ]
MONO 445 [ -144, 74, -1, 46, 47, -22, -23, 0, 0, 43, -14, -5 ]
MONO 446 [ -144, 74, -1, 47, 45, -24, -17, 1, -2, 46, -22, -2 ]
MONO 447 [ -144, 74, -1, 47, 46, -24, -22, 1, 0, 47, -23, 0 ]
MONO 448 [ -143, 70, 2, 45, 45, -19, -20, -2, -1, 47, -24, 1 ]
MONO 449 [ -143, 71, 0, 45, 45, -20, -21, 0, 1, 47, -23, -1 ]
MONO 450 [ -143, 71, 0, 45, 46, -20, -21, 0, 0, 48, -23, -2 ]
MONO 451 [ -143, 71, 0, 47, 43, -24, -15, 2, -3, 47, -21, -3 ]
MONO 452 [ -143, 71, 1, 45, 45, -17, -20, -2, -1, 47, -23, -2 ]
MONO 453 [ -143, 71, 1, 46, 46, -21, -22, -1, 0, 45, -17, -4 ]
MONO 454 [ -143, 71, 1, 46, 47, -24, -23, 4, 0, 46, -21, -3 ]
MONO 455 [ -143, 71, 1, 46, 47, -22, -25, 0, 4, 46, -21, -3 ]
MONO 456 [ -143, 71, 1, 46, 47, -22, -23, 0, 0, 46, -23, 1 ]
MONO 457 [ -143, 71, 1, 46, 47, -21, -23, -1, 2, 46, -22, -2 ]
MONO 458 [ -143, 71, 1, 47, 45, -24, -20, 1, -1, 49, -22, -3 ]
MONO 459 [ -143, 71, 1, 47, 48, -24, -24, 1, 0, 44, -18, -2 ]
MONO 460 [ -143, 71, 1, 47, 49, -24, -22, 1, -1, 45, -20, -3 ]
MONO 461 [ -143, 71, 1, 48, 45, -24, -20, 0, -1, 46, -22, 0 ]
MONO 462 [ -143, 72, 0, 46, 46, -22, -19, 0, -1, 45, -20, -3 ]
MONO 463 [ -143, 72, 0, 46, 47, -22, -24, 0, 1, 46, -21, -1 ]
MONO 464 [ -143, 72, 0, 46, 47, -20, -23, 0, 0, 46, -22, -2 ]
MONO 465 [ -143, 72, 0, 47, 46, -24, -24, 1, 2, 50, -23, -3 ]
MONO 466 [ -143, 72, 0, 47, 46, -23, -22, 0, 0, 50, -24, -2 ]
MONO 467 [ -143, 72, 0, 47, 48, -24, -25, 1, 1, 44, -16, -4 ]
MONO 468 [ -143, 72, 0, 47, 50, -24, -26, 1, 2, 46, -21, -3 ]
MONO 469 [ -143, 72, 0, 47, 50, -23, -24, 0, 0, 46, -22, -2 ]
MONO 470 [ -143, 72, 0, 48, 47, -24, -24, 0, 1, 48, -23, -1 ]
MONO 471 [ -143, 73, -1, 46, 47, -22, -24, 2, 1, 46, -22, -2 ]
MONO 472 [ -143, 73, -1, 46, 47, -22, -23, 0, 2, 46, -21, -3 ]
MONO 473 [ -143, 73, -1, 49, 47, -25, -23, 2, 0, 45, -20, -3 ]
MONO 474 [ -143, 74, 0, 46, 47, -22, -23, 0, 0, 46, -22, -2 ]
MONO 475 [ -142, 70, 1, 44, 46, -17, -23, -1, 1, 46, -21, -3 ]
MONO 476 [ -142, 71, 0, 44, 46, -18, -22, 0, 0, 46, -22, -2 ]
MONO 477 [ -142, 71, 0, 46, 46, -22, -23, 0, 1, 48, -23, -1 ]
MONO 478 [ -142, 71, 0, 46, 46, -21, -21, -1, -1, 48, -24, 0 ]
MONO 479 [ -142, 71, 0, 46, 47, -22, -23, 0, 0, 49, -23, -2 ]
MONO 480 [ -142, 71, 0, 46, 51, -22, -25, 0, 0, 45, -21, -2 ]
MONO 481 [ -142, 71, 0, 47, 46, -23, -22, 0, 0, 45, -19, -2 ]
MONO 482 [ -142, 71, 0, 47, 47, -24, -24, 1, 1, 46, -18, -4 ]
MONO 483 [ -142, 71, 0, 47, 47, -24, -23, 3, 0, 46, -21, -3 ]
MONO 484 [ -142, 71, 0, 48, 48, -24, -24, 0, 0, 44, -18, -2 ]
MONO 485 [ -142, 72, -1, 47, 47, -26, -24, 5, 1, 46, -21, -3 ]
MONO 486 [ -142, 75, -2, 47, 47, -24, -24, 1, 1, 46, -22, -2 ]
MONO 487 [ -141, 69, 1, 42, 46, -12, -23, -4, 1, 47, -23, -2 ]
MONO 488 [ -140, 70, 1, 46, 46, -23, -22, 1, 0, 46, -22, -2 ]
MONO 489 [ -140, 74, -2, 46, 46, -23, -23, 0, 0, 46, -23, 0 ]
MONO 490 [ -139, 70, 0, 47, 46, -24, -24, 1, 2, 46, -21, -3 ]
MONO 491 [ -139, 70, 0, 47, 46, -23, -22, 0, 0, 46, -22, -2 ]
MONO 492 [ -138, 69, 0, 45, 45, -21, -21, 0, 0, 46, -22, -2 ]
MONO 493 [ -138, 69, 0, 46, 45, -23, -22, 1, 1, 43, -17, -4 ]
MONO 494 [ -138, 69, 1, 46, 45, -23, -24, 0, 2, 43, -15, -5 ]
MONO 495 [ -138, 70, -1, 45, 45, -24, -24, 3, 3, 46, -21, -3 ]
MONO 496 [ -138, 70, 0, 45, 45, -22, -22, 0, 0, 46, -21, -2 ]
MONO 497 [ -138, 70, 0, 46, 44, -23, -21, 0, 0, 42, -17, -2 ]
MONO 498 [ -138, 70, 0, 46, 45, -24, -22, 3, 0, 43, -19, -3 ]
MONO 499 [ -138, 71, -1, 44, 41, -21, -12, 0, -4, 45, -23, -1 ]
MONO 500 [ -138, 71, -1, 44, 45, -21, -22, 0, 0, 41, -13, -5 ]
MONO 501 [ -138, 71, -1, 45, 43, -23, -16, 1, -2, 44, -21, -2 ]
MONO 502 [ -138, 71, -1, 45, 44, -23, -21, 1, 0, 45, -22, 0 ]
MONO 503 [ -137, 67, 2, 43, 43, -18, -19, -2, -1, 45, -23, 1 ]
MONO 504 [ -137, 68, 0, 43, 43, -19, -20, 0, 1, 45, -22, -1 ]
MONO 505 [ -137, 68, 0, 43, 44, -19, -20, 0, 0, 46, -22, -2 ]
MONO 506 [ -137, 68, 0, 45, 41, -23, -14, 2, -3, 45, -20, -3 ]
MONO 507 [ -137, 68, 1, 43, 43, -16, -19, -2, -1, 45, -22, -2 ]
MONO 508 [ -137, 68, 1, 44, 44, -20, -21, -1, 0, 43, -16, -4 ]
MONO 509 [ -137, 68, 1, 44, 45, -23, -22, 4, 0, 44, -20, -3 ]
MONO 510 [ -137, 68, 1, 44, 45, -21, -24, 0, 4, 44, -20, -3 ]
MONO 511 [ -137, 68, 1, 44, 45, -21, -22, 0, 0, 44, -22, 1 ]
MONO 512 [ -137, 68, 1, 44, 45, -20, -22, -1, 2, 44, -21, -2 ]
MONO 513 [ -137, 68, 1, 45, 43, -23, -19, 1, -1, 47, -21, -3 ]
MONO 514 [ -137, 68, 1, 45, 46, -23, -23, 1, 0, 42, -17, -2 ]
MONO 515 [ -137, 68, 1, 45, 47, -23, -21, 1, -1, 43, -19, -3 ]
MONO 516 [ -137, 68, 1, 46, 43, -23, -19, 0, -1, 44, -21, 0 ]
MONO 517 [ -137, 69, 0, 44, 44, -21, -18, 0, -1, 43, -19, -3 ]
MONO 518 [ -137, 69, 0, 44, 45, -21, -23, 0, 1, 44, -20, -1 ]
MONO 519 [ -137, 69, 0, 44, 45, -19, -22, 0, 0, 44, -21, -2 ]
MONO 520 [ -137, 69, 0, 45, 44, -23, -23, 1, 2, 48, -22, -3 ]
MONO 521 [ -137, 69, 0, 45, 44, -22, -21, 0, 0, 48, -23, -2 ]
MONO 522 [ -137, 69, 0, 45, 46, -23, -24, 1, 1, 42, -15, -4 ]
MONO 523 [ -137, 69, 0, 45, 48, -23, -25, 1, 2, 44, -20, -3 ]
MONO 524 [ -137, 69, 0, 45, 48, -22, -23, 0, 0, 44, -21, -2 ]
MONO 525 [ -137, 69, 0, 46, 45, -23, -23, 0, 1, 46, -22, -1 ]
MONO 526 [ -137, 70, -1, 44, 45, -21, -23, 2, 1, 44, -21, -2 ]
MONO 527 [ -137, 70, -1, 44, 45, -21, -22, 0, 2, 44, -20, -3 ]
MONO 528 [ -137, 70, -1, 47, 45, -24, -22, 2, 0, 43, -19, -3 ]
MONO 529 [ -137, 71, 0, 44, 45, -21, -22, 0, 0, 44, -21, -2 ]
MONO 530 [ -136, 67, 1, 42, 44, -16, -22, -1, 1, 44, -20, -3 ]
MONO 531 [ -136, 68, 0, 42, 44, -17, -21, 0, 0, 44, -21, -2 ]
MONO 532 [ -136, 68, 0, 44, 44, -21, -22, 0, 1, 46, -22, -1 ]
MONO 533 [ -136, 68, 0, 44, 44, -20, -20, -1, -1, 46, -23, 0 ]
MONO 534 [ -136, 68, 0, 44, 45, -21, -22, 0, 0, 47, -22, -2 ]
MONO 535 [ -136, 68, 0, 44, 49, -21, -24, 0, 0, 43, -20, -2 ]
MONO 536 [ -136, 68, 0, 45, 44, -22, -21, 0, 0, 43, -18, -2 ]
MONO 537 [ -136, 68, 0, 45, 45, -23, -23, 1, 1, 44, -17, -4 ]
MONO 538 [ -136, 68, 0, 45, 45, -23, -22, 3, 0, 44, -20, -3 ]
MONO 539 [ -136, 68, 0, 46, 46, -23, -23, 0, 0, 42, -17, -2 ]
MONO 540 [ -136, 69, -1, 45, 45, -25, -23, 5, 1, 44, -20, -3 ]
MONO 541 [ -136, 72, -2, 45, 45, -23, -23, 1, 1, 44, -21, -2 ]
MONO 542 [ -135, 66, 1, 40, 44, -11, -22, -4, 1, 45, -22, -2 ]
MONO 543 [ -134, 67, 1, 44, 44, -22, -21, 1, 0, 44, -21, -2 ]
MONO 544 [ -134, 71, -2, 44, 44, -22, -22, 0, 0, 44, -22, 0 ]
MONO 545 [ -133, 67, 0, 45, 44, -23, -23, 1, 2, 44, -20, -3 ]
MONO 546 [ -133, 67, 0, 45, 44, -22, -21, 0, 0, 44, -21, -2 ]
MONO 547 [ -132, 66, 0, 43, 43, -20, -20, 0, 0, 44, -21, -2 ]
MONO 548 [ -132, 66, 0, 44, 43, -22, -21, 1, 1, 41, -16, -4 ]
MONO 549 [ -132, 66, 1, 44, 43, -22, -23, 0, 2, 41, -14, -5 ]
MONO 550 [ -132, 67, -1, 43, 43, -23, -23, 3, 3, 44, -20, -3 ]
MONO 551 [ -132, 67, 0, 43, 43, -21, -21, 0, 0, 44, -20, -2 ]
MONO 552 [ -132, 67, 0, 44, 42, -22, -20, 0, 0, 40, -16, -2 ]
MONO 553 [ -132, 67, 0, 44, 43, -23, -21, 3, 0, 41, -18, -3 ]
MONO 554 [ -132, 68, -1, 42, 39, -20, -11, 0, -4, 43, -22, -1 ]
MONO 555 [ -132, 68, -1, 42, 43, -20, -21, 0, 0, 39, -12, -5 ]
MONO 556 [ -132, 68, -1, 43, 41, -22, -15, 1, -2, 42, -20, -2 ]
MONO 557 [ -132, 68, -1, 43, 42, -22, -20, 1, 0, 43, -21, 0 ]
MONO 558 [ -131, 64, 2, 41, 41, -17, -18, -2, -1, 43, -22, 1 ]
MONO 559 [ -131, 65, 0, 41, 41, -18, -19, 0, 1, 43, -21, -1 ]
MONO 560 [ -131, 65, 0, 41, 42, -18, -19, 0, 0, 44, -21, -2 ]
MONO 561 [ -131, 65, 0, 43, 39, -22, -13, 2, -3, 43, -19, -3 ]
MONO 562 [ -131, 65, 1, 41, 41, -15, -18, -2, -1, 43, -21, -2 ]
MONO 563 [ -131, 65, 1, 42, 42, -19, -20, -1, 0, 41, -15, -4 ]
MONO 564 [ -131, 65, 1, 42, 43, -22, -21, 4, 0, 42, -19, -3 ]
MONO 565 [ -131, 65, 1, 42, 43, -20, -23, 0, 4, 42, -19, -3 ]
MONO 566 [ -131, 65, 1, 42, 43, -20, -21, 0, 0, 42, -21, 1 ]
MONO 567 [ -131, 65, 1, 42, 43, -19, -21, -1, 2, 42, -20, -2 ]
MONO 568 [ -131, 65, 1, 43, 41, -22, -18, 1, -1, 45, -20, -3 ]
MONO 569 [ -131, 65, 1, 43, 44, -22, -22, 1, 0, 40, -16, -2 ]
MONO 570 [ -131, 65, 1, 43, 45, -22, -20, 1, -1, 41, -18, -3 ]
MONO 571 [ -131, 65, 1, 44, 41, -22, -18, 0, -1, 42, -20, 0 ]
MONO 572 [ -131, 66, 0, 42, 42, -20, -17, 0, -1, 41, -18, -3 ]
MONO 573 [ -131, 66, 0, 42, 43, -20, -22, 0, 1, 42, -19, -1 ]
MONO 574 [ -131, 66, 0, 42, 43, -18, -21, 0, 0, 42, -20, -2 ]
MONO 575 [ -131, 66, 0, 43, 42, -22, -22, 1, 2, 46, -21, -3 ]
