BASE 14 43 9
PP -2 oo 304 -1
PP -2 oo 303 1
PP -2 oo 300 4
PP -2 oo 295 2
PP -2 oo 287 3
PP -2 oo 284 1
PP -2 oo 280 -3
PP -2 oo 260 -1
PP -2 oo 252 1
PP -2 oo 247 2
PP -2 oo 245 1
PP -2 oo 175 2
PP -2 oo 91 1
PP -2 oo 80 -2
PP -2 oo 76 -1
PP -2 oo 73 -1
PP -2 oo 72 1
PP -2 oo 71 -1
PP -2 oo 70 3
PP -2 oo 65 1
PP -2 oo 63 2
PP -2 oo 62 4
PP -2 oo 61 -3
PP -2 oo 55 3
PP -2 oo 48 -1
PP -2 oo 45 1
PP -2 oo 39 -1
PP -2 oo 34 -5
PP -2 oo 33 1
PP -2 oo 32 -1
PP -2 oo 28 1
PP -2 oo 27 -1
PP -2 oo 26 -2
PP -2 oo 20 -3
PP -2 oo 19 -5
PP -2 oo 18 -1
PP -2 oo 12 1
PP -2 oo 7 -2
PP -2 oo 5 3
PP -2 oo 3 -3
PP -2 oo 2 -1
VERD -2 oo 304 41 1 0 INTEGRAL
PP -1 oo 304 3/2
PP -1 oo 303 -1
PP -1 oo 300 2
PP -1 oo 288 3/2
PP -1 oo 287 -1
PP -1 oo 284 1/2
PP -1 oo 280 -1
PP -1 oo 252 3
PP -1 oo 247 -1
PP -1 oo 204 1/2
PP -1 oo 175 2
PP -1 oo 172 -1
PP -1 oo 112 1
PP -1 oo 80 5/2
PP -1 oo 78 1
PP -1 oo 76 5/2
PP -1 oo 75 1
PP -1 oo 73 -1
PP -1 oo 72 1
PP -1 oo 71 -1/2
PP -1 oo 70 1
PP -1 oo 67 1
PP -1 oo 64 1
PP -1 oo 63 2
PP -1 oo 62 2
PP -1 oo 61 -3/2
PP -1 oo 55 2
PP -1 oo 51 -1/2
PP -1 oo 48 -4
PP -1 oo 45 -1
PP -1 oo 43 1
PP -1 oo 39 -3
PP -1 oo 36 -1
PP -1 oo 34 -1
PP -1 oo 33 1/2
PP -1 oo 32 -5/2
PP -1 oo 28 -4
PP -1 oo 27 2
PP -1 oo 26 -3/2
PP -1 oo 22 1
PP -1 oo 20 -1
PP -1 oo 19 -13/2
PP -1 oo 18 -5/2
PP -1 oo 12 -2
PP -1 oo 11 -1
PP -1 oo 9 -1
PP -1 oo 7 -4
PP -1 oo 4 1
PP -1 oo 3 1
PP -1 oo 2 1/2
VERD -1 oo 304 50 2 1 NONINTEGRAL
PP 1 oo 602 2
PP 1 oo 301 2
PP 1 oo 252 2
PP 1 oo 204 -2
PP 1 oo 175 12
PP 1 oo 172 6
PP 1 oo 156 2
PP 1 oo 151 10
PP 1 oo 148 -12
PP 1 oo 147 -4
PP 1 oo 136 30
PP 1 oo 128 -8
PP 1 oo 120 -4
PP 1 oo 119 20
PP 1 oo 116 -2
PP 1 oo 112 -2
PP 1 oo 98 -6
PP 1 oo 94 -6
PP 1 oo 88 -2
PP 1 oo 84 3/4
PP 1 oo 83 3/4
PP 1 oo 80 -24
PP 1 oo 79 5/8
PP 1 oo 78 -23/4
PP 1 oo 76 -34
