BASE 10 61 9
PP 1 oo 26 -2
PP 1 oo 25 -27
PP 1 oo 24 -2
PP 1 oo 23 1
PP 1 oo 22 40
PP 1 oo 21 1
PP 1 oo 20 -38
PP 1 oo 19 -9
PP 1 oo 18 4
PP 1 oo 17 -3
PP 1 oo 16 36
PP 1 oo 15 18
PP 1 oo 14 -19
PP 1 oo 13 -29
PP 1 oo 12 -8
PP 1 oo 10 -2
PP 1 oo 9 -44
PP 1 oo 8 -2
PP 1 oo 7 3
PP 1 oo 6 -2
PP 1 oo 5 32
PP 1 oo 4 -3
PP 1 oo 3 2
PP 1 oo 2 3
PP 1 oo 1 18
VERD 1 oo 610 93 1 1 INTEGRAL
PP 2 oo 305 2
PP 2 oo 225 2
PP 2 oo 208 -6
PP 2 oo 188 12
PP 2 oo 168 48
PP 2 oo 167 -66
PP 2 oo 135 64
PP 2 oo 127 20
PP 2 oo 125 -2
PP 2 oo 122 2
PP 2 oo 108 4
PP 2 oo 103 -10
PP 2 oo 100 82
PP 2 oo 95 50
PP 2 oo 93 6
PP 2 oo 92 -4
PP 2 oo 91 -1
PP 2 oo 90 2
PP 2 oo 89 1
PP 2 oo 88 -28
PP 2 oo 87 2
PP 2 oo 86 -112
PP 2 oo 85 2
PP 2 oo 82 1
PP 2 oo 81 -70
PP 2 oo 80 14
PP 2 oo 79 1
PP 2 oo 78 1
PP 2 oo 76 54
PP 2 oo 75 -10
PP 2 oo 74 -76
PP 2 oo 72 3
PP 2 oo 71 2
PP 2 oo 69 2
PP 2 oo 66 -44
PP 2 oo 64 22
PP 2 oo 63 -2
PP 2 oo 61 1
PP 2 oo 60 22
PP 2 oo 56 -13
PP 2 oo 55 2
PP 2 oo 54 -1
PP 2 oo 53 -4
PP 2 oo 52 -2
PP 2 oo 51 -1
PP 2 oo 50 -2
PP 2 oo 49 -68
PP 2 oo 48 -8
PP 2 oo 47 -56
PP 2 oo 46 82
PP 2 oo 44 2
PP 2 oo 43 -1
PP 2 oo 42 -48
PP 2 oo 41 -79
PP 2 oo 40 -2
PP 2 oo 39 40
PP 2 oo 38 -1
PP 2 oo 37 -6
PP 2 oo 36 22
PP 2 oo 35 2
PP 2 oo 34 -48
PP 2 oo 33 -3
PP 2 oo 32 4
PP 2 oo 31 1
PP 2 oo 29 -1
PP 2 oo 28 1
PP 2 oo 27 -4
PP 2 oo 25 -82
PP 2 oo 23 -1
PP 2 oo 22 28
PP 2 oo 21 -1
PP 2 oo 20 24
PP 2 oo 19 -42
PP 2 oo 18 -8
PP 2 oo 17 1
PP 2 oo 16 -63
PP 2 oo 15 -104
PP 2 oo 14 22
PP 2 oo 13 8
PP 2 oo 12 -14
PP 2 oo 10 -2
PP 2 oo 9 68
PP 2 oo 8 4
PP 2 oo 7 -5
PP 2 oo 6 -2
PP 2 oo 5 -34
PP 2 oo 4 -26
PP 2 oo 3 2
PP 2 oo 2 -3
PP 2 oo 1 -114
VERD 2 oo 305 90 1 2 INTEGRAL
PP 3 oo 610 2
PP 3 oo 588 -1
PP 3 oo 548 -24
PP 3 oo 488 2
PP 3 oo 472 -41
PP 3 oo 440 19
PP 3 oo 388 -22
PP 3 oo 208 -5
PP 3 oo 188 11
PP 3 oo 147 1
PP 3 oo 137 24
PP 3 oo 125 -4
PP 3 oo 118 41
PP 3 oo 110 -19
PP 3 oo 108 1
PP 3 oo 103 -4
PP 3 oo 100 27
PP 3 oo 97 22
PP 3 oo 95 -62
PP 3 oo 93 -6
PP 3 oo 92 4
PP 3 oo 90 2
PP 3 oo 89 2
PP 3 oo 88 -44
PP 3 oo 86 25
PP 3 oo 82 2
PP 3 oo 81 2
PP 3 oo 80 12
PP 3 oo 79 2
PP 3 oo 78 -2
PP 3 oo 76 -35
PP 3 oo 75 -10
PP 3 oo 74 -4
PP 3 oo 72 -6
PP 3 oo 71 -2
PP 3 oo 66 21
PP 3 oo 64 -9
PP 3 oo 63 4
PP 3 oo 61 -2
PP 3 oo 60 16
PP 3 oo 59 2
PP 3 oo 56 25
PP 3 oo 53 4
PP 3 oo 52 36
PP 3 oo 51 2
PP 3 oo 50 4
PP 3 oo 49 25
PP 3 oo 48 -8
PP 3 oo 47 -65
PP 3 oo 46 9
PP 3 oo 43 4
PP 3 oo 41 26
PP 3 oo 40 4
PP 3 oo 39 -30
PP 3 oo 38 2
PP 3 oo 37 6
PP 3 oo 36 2
PP 3 oo 34 37
PP 3 oo 33 2
PP 3 oo 32 -4
PP 3 oo 31 -2
PP 3 oo 30 2
PP 3 oo 29 2
PP 3 oo 27 -1
PP 3 oo 26 -2
PP 3 oo 25 -27
PP 3 oo 24 -2
PP 3 oo 23 2
PP 3 oo 22 44
PP 3 oo 21 2
PP 3 oo 20 -42
PP 3 oo 19 -11
PP 3 oo 18 10
PP 3 oo 17 -2
PP 3 oo 16 39
PP 3 oo 15 18
PP 3 oo 14 -19
PP 3 oo 13 -31
PP 3 oo 12 -8
PP 3 oo 9 -40
PP 3 oo 8 -4
PP 3 oo 7 6
PP 3 oo 5 34
PP 3 oo 4 -1
PP 3 oo 3 2
PP 3 oo 2 6
PP 3 oo 1 22
VERD 3 oo 610 87 1 1 INTEGRAL
PP 4 oo 610 2
PP 4 oo 588 -2
PP 4 oo 548 -34
PP 4 oo 488 2
PP 4 oo 472 -57
PP 4 oo 440 27
PP 4 oo 388 -32
PP 4 oo 305 2
PP 4 oo 208 -8
PP 4 oo 188 16
PP 4 oo 147 2
PP 4 oo 137 34
PP 4 oo 125 -6
PP 4 oo 118 57
PP 4 oo 110 -27
PP 4 oo 108 2
PP 4 oo 103 -6
PP 4 oo 100 39
PP 4 oo 97 32
PP 4 oo 95 -86
PP 4 oo 93 -2
PP 4 oo 92 2
PP 4 oo 90 2
PP 4 oo 89 2
PP 4 oo 88 -62
PP 4 oo 86 34
PP 4 oo 82 2
PP 4 oo 81 1
PP 4 oo 80 16
PP 4 oo 79 2
PP 4 oo 76 -53
PP 4 oo 75 -16
PP 4 oo 74 -5
PP 4 oo 72 -4
PP 4 oo 71 -2
PP 4 oo 69 2
PP 4 oo 66 29
PP 4 oo 64 -9
PP 4 oo 63 2
PP 4 oo 60 24
PP 4 oo 59 2
PP 4 oo 56 38
PP 4 oo 54 -2
PP 4 oo 52 50
PP 4 oo 51 2
PP 4 oo 50 2
PP 4 oo 49 34
PP 4 oo 48 -10
PP 4 oo 47 -90
PP 4 oo 46 13
PP 4 oo 43 2
PP 4 oo 41 41
PP 4 oo 40 4
PP 4 oo 39 -40
PP 4 oo 37 2
PP 4 oo 36 1
PP 4 oo 34 53
PP 4 oo 32 -2
PP 4 oo 31 -2
PP 4 oo 30 2
PP 4 oo 29 2
PP 4 oo 27 -2
PP 4 oo 26 -2
PP 4 oo 25 -39
PP 4 oo 24 -2
PP 4 oo 22 62
PP 4 oo 21 2
PP 4 oo 20 -58
PP 4 oo 19 -15
PP 4 oo 18 4
PP 4 oo 17 -2
PP 4 oo 16 59
PP 4 oo 15 26
PP 4 oo 14 -28
PP 4 oo 13 -42
PP 4 oo 12 -12
PP 4 oo 10 -2
PP 4 oo 9 -60
PP 4 oo 8 -2
PP 4 oo 7 2
PP 4 oo 5 48
PP 4 oo 4 -2
PP 4 oo 3 2
PP 4 oo 2 2
PP 4 oo 1 30
VERD 4 oo 610 85 1 1 INTEGRAL
PP 5 oo 208 -4
PP 5 oo 188 8
PP 5 oo 168 32
PP 5 oo 167 -44
PP 5 oo 135 44
PP 5 oo 127 14
PP 5 oo 125 -2
PP 5 oo 122 2
PP 5 oo 108 2
PP 5 oo 103 -6
PP 5 oo 100 54
PP 5 oo 95 34
PP 5 oo 93 2
PP 5 oo 92 -2
PP 5 oo 91 -1
PP 5 oo 90 2
PP 5 oo 89 1
PP 5 oo 88 -18
PP 5 oo 87 2
PP 5 oo 86 -74
PP 5 oo 85 2
PP 5 oo 82 1
PP 5 oo 81 -46
PP 5 oo 80 10
PP 5 oo 79 1
PP 5 oo 78 -1
PP 5 oo 76 38
PP 5 oo 75 -6
PP 5 oo 74 -50
PP 5 oo 72 1
PP 5 oo 71 2
PP 5 oo 66 -30
PP 5 oo 64 14
PP 5 oo 61 -1
PP 5 oo 60 14
PP 5 oo 56 -9
PP 5 oo 55 2
PP 5 oo 54 1
PP 5 oo 52 -2
PP 5 oo 51 -1
PP 5 oo 49 -46
PP 5 oo 48 -6
PP 5 oo 47 -36
PP 5 oo 46 54
PP 5 oo 44 2
PP 5 oo 43 1
PP 5 oo 42 -32
PP 5 oo 41 -55
PP 5 oo 40 -2
PP 5 oo 39 26
PP 5 oo 38 1
PP 5 oo 37 -2
PP 5 oo 36 16
PP 5 oo 35 2
PP 5 oo 34 -32
PP 5 oo 33 -1
PP 5 oo 32 2
PP 5 oo 31 1
PP 5 oo 29 -1
PP 5 oo 28 1
PP 5 oo 27 -2
PP 5 oo 25 -54
PP 5 oo 23 1
PP 5 oo 22 18
PP 5 oo 21 -1
PP 5 oo 20 16
PP 5 oo 19 -28
PP 5 oo 18 -2
PP 5 oo 17 1
PP 5 oo 16 -43
PP 5 oo 15 -68
PP 5 oo 14 14
PP 5 oo 13 6
PP 5 oo 12 -8
PP 5 oo 9 46
PP 5 oo 8 2
PP 5 oo 7 -1
PP 5 oo 6 -2
PP 5 oo 5 -22
PP 5 oo 4 -16
PP 5 oo 3 2
PP 5 oo 2 1
PP 5 oo 1 -76
VERD 5 oo 208 83 1 1 INTEGRAL
PP 6 oo 305 2
PP 6 oo 225 2
PP 6 oo 208 -2
PP 6 oo 188 4
PP 6 oo 168 16
PP 6 oo 167 -22
PP 6 oo 135 20
PP 6 oo 127 6
PP 6 oo 108 2
PP 6 oo 103 -4
PP 6 oo 100 28
PP 6 oo 95 16
PP 6 oo 93 4
PP 6 oo 92 -2
PP 6 oo 88 -10
PP 6 oo 86 -38
PP 6 oo 81 -24
PP 6 oo 80 4
PP 6 oo 78 2
PP 6 oo 76 16
PP 6 oo 75 -4
PP 6 oo 74 -26
PP 6 oo 72 2
PP 6 oo 69 2
PP 6 oo 66 -14
PP 6 oo 64 8
PP 6 oo 63 -2
PP 6 oo 61 2
PP 6 oo 60 8
PP 6 oo 56 -4
PP 6 oo 54 -2
PP 6 oo 53 -4
PP 6 oo 50 -2
PP 6 oo 49 -22
PP 6 oo 48 -2
PP 6 oo 47 -20
PP 6 oo 46 28
PP 6 oo 43 -2
PP 6 oo 42 -16
PP 6 oo 41 -24
PP 6 oo 39 14
PP 6 oo 38 -2
PP 6 oo 37 -4
PP 6 oo 36 6
PP 6 oo 34 -16
PP 6 oo 33 -2
PP 6 oo 32 2
PP 6 oo 27 -2
PP 6 oo 25 -28
PP 6 oo 23 -2
PP 6 oo 22 10
PP 6 oo 20 8
PP 6 oo 19 -14
PP 6 oo 18 -6
PP 6 oo 16 -20
PP 6 oo 15 -36
PP 6 oo 14 8
PP 6 oo 13 2
PP 6 oo 12 -6
PP 6 oo 10 -2
PP 6 oo 9 22
PP 6 oo 8 2
PP 6 oo 7 -4
PP 6 oo 5 -12
PP 6 oo 4 -10
PP 6 oo 2 -4
PP 6 oo 1 -38
VERD 6 oo 305 67 1 1 INTEGRAL
PP 7 oo 610 2
PP 7 oo 548 -12
PP 7 oo 472 -23
PP 7 oo 440 11
PP 7 oo 388 -12
PP 7 oo 208 -2
PP 7 oo 188 6
PP 7 oo 137 12
PP 7 oo 125 -2
PP 7 oo 118 23
PP 7 oo 110 -11
PP 7 oo 103 -4
PP 7 oo 100 15
PP 7 oo 97 12
PP 7 oo 95 -32
PP 7 oo 93 -4
PP 7 oo 92 2
PP 7 oo 91 -1
PP 7 oo 90 4
PP 7 oo 89 3
PP 7 oo 88 -22
PP 7 oo 87 2
PP 7 oo 86 10
PP 7 oo 85 2
PP 7 oo 82 3
PP 7 oo 81 -3
PP 7 oo 80 8
PP 7 oo 79 3
PP 7 oo 78 -3
PP 7 oo 76 -21
PP 7 oo 75 -6
PP 7 oo 74 -1
PP 7 oo 72 -5
PP 7 oo 66 11
PP 7 oo 64 -3
PP 7 oo 63 6
PP 7 oo 61 -3
PP 7 oo 60 6
PP 7 oo 59 2
PP 7 oo 56 7
PP 7 oo 55 2
PP 7 oo 54 1
PP 7 oo 53 6
PP 7 oo 52 20
PP 7 oo 51 1
PP 7 oo 50 4
PP 7 oo 49 14
PP 7 oo 48 -4
PP 7 oo 47 -36
PP 7 oo 46 3
PP 7 oo 44 2
PP 7 oo 43 5
PP 7 oo 41 10
PP 7 oo 40 2
PP 7 oo 39 -14
PP 7 oo 38 5
PP 7 oo 37 4
PP 7 oo 36 3
PP 7 oo 35 2
PP 7 oo 34 19
PP 7 oo 33 1
PP 7 oo 32 -2
PP 7 oo 31 -1
PP 7 oo 30 2
PP 7 oo 29 1
PP 7 oo 28 1
PP 7 oo 26 -2
PP 7 oo 25 -15
PP 7 oo 24 -2
PP 7 oo 23 3
PP 7 oo 22 22
PP 7 oo 21 1
PP 7 oo 20 -22
PP 7 oo 19 -5
PP 7 oo 18 10
PP 7 oo 17 -3
PP 7 oo 16 16
PP 7 oo 15 10
PP 7 oo 14 -10
PP 7 oo 13 -18
PP 7 oo 12 -4
PP 7 oo 9 -24
PP 7 oo 8 -4
PP 7 oo 7 7
PP 7 oo 6 -2
PP 7 oo 5 18
PP 7 oo 4 -2
PP 7 oo 3 2
PP 7 oo 2 7
PP 7 oo 1 10
VERD 7 oo 610 90 1 1 INTEGRAL
BASEVERD 10 61 oo:INTEGRAL all:INTEGRAL
DONE
