[1,0,1,-1,-2,-3,-4,-4,8,0,32]
[1,0,1,-1,-2,-7,-4,-4,8,0,32]
[1,0,1,-1,-2,1,-4,-4,8,0,32]
[1,0,1,-1,2,-3,4,-4,8,0,32]
[1,0,1,-1,2,-7,4,-4,8,0,32]
[1,0,1,-1,2,1,4,-4,8,0,32]
[1,0,1,-1,4,3,8,-4,8,0,32]
[1,0,1,-2,0,-2,0,-8,8,0,32]
[1,0,1,-2,0,-8,0,-8,8,0,32]
[1,0,1,-2,2,0,4,-8,8,0,32]
[1,0,1,-2,2,-2,4,-8,8,0,32]
[1,0,1,-2,2,-6,4,-8,8,0,32]
[1,0,1,-2,4,0,8,-8,8,0,32]
[1,0,1,1,0,1,0,4,8,0,32]
[1,0,1,1,0,5,0,4,8,0,32]
[1,0,1,1,-2,-1,-4,4,8,0,32]
[1,0,1,1,-2,3,-4,4,8,0,32]
[1,0,1,1,-2,7,-4,4,8,0,32]
[1,0,1,1,2,-1,4,4,8,0,32]
[1,0,1,1,2,3,4,4,8,0,32]
[1,0,1,1,2,7,4,4,8,0,32]
[1,0,1,1,4,-3,8,4,8,0,32]
[1,0,1,2,0,2,0,8,8,0,32]
[1,0,1,2,0,4,0,8,8,0,32]
[1,0,1,2,0,8,0,8,8,0,32]
[1,0,1,2,2,0,4,8,8,0,32]
[1,0,1,2,2,2,4,8,8,0,32]
[1,0,1,2,2,6,4,8,8,0,32]
[1,0,1,2,4,0,8,8,8,0,32]
[1,0,2,0,0,-1,0,0,16,0,32]
[1,0,2,0,0,1,0,0,16,0,32]
[1,0,2,0,1,-2,2,0,16,0,32]
[1,0,2,0,1,2,2,0,16,0,32]
[1,0,2,0,2,-1,4,0,16,0,32]
[1,0,2,0,2,-3,4,0,16,0,32]
[1,0,2,0,2,1,4,0,16,0,32]
[1,0,2,0,2,3,4,0,16,0,32]
[1,0,2,0,4,0,8,0,16,0,32]
[1,0,2,0,4,-1,8,0,16,0,32]
[1,0,2,0,4,-3,8,0,16,0,32]
[1,0,2,0,4,-4,8,0,16,0,32]
[1,0,2,0,4,-5,8,0,16,0,32]
[1,0,2,0,4,1,8,0,16,0,32]
[1,0,2,0,4,3,8,0,16,0,32]
[1,0,2,0,4,4,8,0,16,0,32]
[1,0,2,0,4,5,8,0,16,0,32]
[1,0,2,0,5,0,10,0,16,0,32]
[1,0,2,0,5,-2,10,0,16,0,32]
[1,0,2,0,5,-4,10,0,16,0,32]
[1,0,2,0,5,2,10,0,16,0,32]
[1,0,2,0,5,4,10,0,16,0,32]
[1,0,2,0,6,-1,12,0,16,0,32]
[1,0,2,0,6,-3,12,0,16,0,32]
[1,0,2,0,6,1,12,0,16,0,32]
[1,0,2,0,6,3,12,0,16,0,32]
[1,0,2,-1,0,-4,0,-4,16,0,32]
[1,0,2,-1,2,-2,4,-4,16,0,32]
[1,0,2,-1,2,-4,4,-4,16,0,32]
[1,0,2,-1,2,-6,4,-4,16,0,32]
[1,0,2,-1,4,0,8,-4,16,0,32]
[1,0,2,-1,4,2,8,-4,16,0,32]
[1,0,2,-1,6,0,12,-4,16,0,32]
[1,0,2,-2,0,-7,0,-8,16,0,32]
[1,0,2,-2,0,-8,0,-8,16,0,32]
[1,0,2,-2,0,-9,0,-8,16,0,32]
[1,0,2,-2,1,-6,2,-8,16,0,32]
[1,0,2,-2,2,-3,4,-8,16,0,32]
[1,0,2,-2,2,-5,4,-8,16,0,32]
[1,0,2,-2,2,-7,4,-8,16,0,32]
[1,0,2,-2,3,-4,6,-8,16,0,32]
[1,0,2,-2,3,-6,6,-8,16,0,32]
[1,0,2,-2,3,-8,6,-8,16,0,32]
[1,0,2,-2,4,-3,8,-8,16,0,32]
[1,0,2,-2,4,-4,8,-8,16,0,32]
[1,0,2,-2,4,-5,8,-8,16,0,32]
[1,0,2,-2,4,-7,8,-8,16,0,32]
[1,0,2,-2,5,-2,10,-8,16,0,32]
[1,0,2,-2,6,-1,12,-8,16,0,32]
[1,0,2,-2,6,-3,12,-8,16,0,32]
[1,0,2,1,0,4,0,4,16,0,32]
[1,0,2,1,2,2,4,4,16,0,32]
[1,0,2,1,2,4,4,4,16,0,32]
[1,0,2,1,2,6,4,4,16,0,32]
[1,0,2,1,4,0,8,4,16,0,32]
[1,0,2,1,4,-2,8,4,16,0,32]
[1,0,2,1,6,0,12,4,16,0,32]
[1,0,2,2,0,7,0,8,16,0,32]
[1,0,2,2,0,8,0,8,16,0,32]
[1,0,2,2,0,9,0,8,16,0,32]
[1,0,2,2,1,6,2,8,16,0,32]
[1,0,2,2,2,3,4,8,16,0,32]
[1,0,2,2,2,5,4,8,16,0,32]
[1,0,2,2,2,7,4,8,16,0,32]
[1,0,2,2,3,4,6,8,16,0,32]
[1,0,2,2,3,6,6,8,16,0,32]
[1,0,2,2,3,8,6,8,16,0,32]
[1,0,2,2,4,3,8,8,16,0,32]
[1,0,2,2,4,4,8,8,16,0,32]
[1,0,2,2,4,5,8,8,16,0,32]
[1,0,2,2,4,7,8,8,16,0,32]
[1,0,2,2,5,2,10,8,16,0,32]
[1,0,2,2,6,1,12,8,16,0,32]
[1,0,2,2,6,3,12,8,16,0,32]
[1,-1,0,0,0,0,0,0,0,-16,32]
[1,-1,0,0,0,4,0,0,0,-16,32]
[1,-1,0,0,-1,3,-2,0,0,-16,32]
[1,-1,0,0,-1,7,-2,0,0,-16,32]
[1,-1,0,0,-2,4,-4,0,0,-16,32]
[1,-1,0,2,0,-4,0,8,0,-16,32]
[1,-1,0,0,1,-3,2,0,0,-16,32]
[1,-1,0,0,2,0,4,0,0,-16,32]
[1,-1,0,0,2,-4,4,0,0,-16,32]
[1,-1,0,0,2,-8,4,0,0,-16,32]
[1,-1,0,0,3,-5,6,0,0,-16,32]
[1,-1,0,0,3,-9,6,0,0,-16,32]
[1,-1,0,-1,5,-6,10,-4,0,-16,32]
[1,-1,0,-1,-1,8,-2,-4,0,-16,32]
[1,-1,0,-1,1,-2,2,-4,0,-16,32]
[1,-1,0,-1,1,2,2,-4,0,-16,32]
[1,-1,0,-1,3,-4,6,-4,0,-16,32]
[1,-1,0,-2,1,3,2,-8,0,-16,32]
[1,-1,0,-2,2,0,4,-8,0,-16,32]
[1,-1,0,-2,2,4,4,-8,0,-16,32]
[1,-1,0,-2,3,-3,6,-8,0,-16,32]
[1,-1,0,-2,3,1,6,-8,0,-16,32]
[1,-1,0,-2,4,-4,8,-8,0,-16,32]
[1,-1,0,1,-1,-2,-2,4,0,-16,32]
[1,-1,0,1,-1,2,-2,4,0,-16,32]
[1,-1,0,1,-3,4,-6,4,0,-16,32]
[1,-1,0,1,1,0,2,4,0,-16,32]
[1,-1,0,1,1,-4,2,4,0,-16,32]
[1,-1,0,1,3,-10,6,4,0,-16,32]
[1,-1,0,2,0,0,0,8,0,-16,32]
[1,-1,0,2,-1,-3,-2,8,0,-16,32]
[1,-1,0,2,-1,1,-2,8,0,-16,32]
[1,-1,0,2,-2,0,-4,8,0,-16,32]
[1,-1,0,2,1,-1,2,8,0,-16,32]
[1,-1,0,2,2,-4,4,8,0,-16,32]
[1,-1,0,2,2,-8,4,8,0,-16,32]
[1,-1,1,0,0,0,0,0,8,-16,32]
[1,-1,1,0,0,-4,0,0,8,-16,32]
[1,-1,1,0,0,4,0,0,8,-16,32]
[1,-1,1,0,4,-4,8,0,8,-16,32]
[1,-1,1,-1,0,0,0,-4,8,-16,32]
[1,-1,1,-1,0,-4,0,-4,8,-16,32]
[1,-1,1,-1,-1,-1,-2,-4,8,-16,32]
[1,-1,1,-1,-1,1,-2,-4,8,-16,32]
[1,-1,1,-1,-1,7,-2,-4,8,-16,32]
[1,-1,1,-1,-2,2,-4,-4,8,-16,32]
[1,-1,1,-1,-2,6,-4,-4,8,-16,32]
[1,-1,1,-1,1,-3,2,-4,8,-16,32]
[1,-1,1,-1,1,-5,2,-4,8,-16,32]
[1,-1,1,-1,1,1,2,-4,8,-16,32]
[1,-1,1,-1,1,3,2,-4,8,-16,32]
[1,-1,1,-1,2,-2,4,-4,8,-16,32]
[1,-1,1,-1,2,-6,4,-4,8,-16,32]
[1,-1,1,-1,2,2,4,-4,8,-16,32]
[1,-1,1,-1,3,-1,6,-4,8,-16,32]
[1,-1,1,-1,3,-3,6,-4,8,-16,32]
[1,-1,1,-1,3,-5,6,-4,8,-16,32]
[1,-1,1,-1,3,-7,6,-4,8,-16,32]
[1,-1,1,-1,3,-9,6,-4,8,-16,32]
[1,-1,1,-1,4,-4,8,-4,8,-16,32]
[1,-1,1,-1,4,-8,8,-4,8,-16,32]
[1,-1,1,-1,5,-7,10,-4,8,-16,32]
[1,-1,1,-1,5,-9,10,-4,8,-16,32]
[1,-1,1,-2,0,0,0,-8,8,-16,32]
[1,-1,1,-2,4,-4,8,-8,8,-16,32]
[1,-1,1,-2,4,-8,8,-8,8,-16,32]
[1,-1,1,-3,2,0,4,-12,8,-16,32]
[1,-1,1,-3,3,-1,6,-12,8,-16,32]
[1,-1,1,-3,3,-3,6,-12,8,-16,32]
[1,-1,1,-3,3,1,6,-12,8,-16,32]
[1,-1,1,-3,4,-2,8,-12,8,-16,32]
[1,-1,1,-3,4,-6,8,-12,8,-16,32]
[1,-1,1,-3,5,-1,10,-12,8,-16,32]
[1,-1,1,-3,5,-5,10,-12,8,-16,32]
[1,-1,1,-3,5,-7,10,-12,8,-16,32]
[1,-1,1,-3,6,-4,12,-12,8,-16,32]
[1,-1,1,1,-1,1,-2,4,8,-16,32]
[1,-1,1,1,-1,3,-2,4,8,-16,32]
[1,-1,1,1,-2,4,-4,4,8,-16,32]
[1,-1,1,1,-2,8,-4,4,8,-16,32]
[1,-1,1,1,-3,3,-6,4,8,-16,32]
[1,-1,1,1,-3,9,-6,4,8,-16,32]
[1,-1,1,1,-4,6,-8,4,8,-16,32]
[1,-1,1,1,1,-1,2,4,8,-16,32]
[1,-1,1,1,1,1,2,4,8,-16,32]
[1,-1,1,1,2,0,4,4,8,-16,32]
[1,-1,1,1,3,-3,6,4,8,-16,32]
[1,-1,1,1,3,-5,6,4,8,-16,32]
[1,-1,2,0,0,4,0,0,16,-16,32]
[1,-1,2,0,0,8,0,0,16,-16,32]
[1,-1,2,0,-1,5,-2,0,16,-16,32]
[1,-1,2,0,-1,9,-2,0,16,-16,32]
[1,-1,2,0,-2,4,-4,0,16,-16,32]
[1,-1,2,0,1,3,2,0,16,-16,32]
[1,-1,2,0,2,0,4,0,16,-16,32]
[1,-1,2,0,4,-4,8,0,16,-16,32]
[1,-1,2,-1,-1,2,-2,-4,16,-16,32]
[1,-1,2,-1,1,0,2,-4,16,-16,32]
[1,-1,2,-1,1,-4,2,-4,16,-16,32]
[1,-1,2,-1,1,4,2,-4,16,-16,32]
[1,-1,2,-1,3,-2,6,-4,16,-16,32]
[1,-1,2,-1,3,2,6,-4,16,-16,32]
[1,-1,2,-1,5,-4,10,-4,16,-16,32]
[1,-1,2,-2,0,0,0,-8,16,-16,32]
[1,-1,2,-2,0,-4,0,-8,16,-16,32]
[1,-1,2,-2,1,-3,2,-8,16,-16,32]
[1,-1,2,-2,1,1,2,-8,16,-16,32]
[1,-1,2,-2,2,0,4,-8,16,-16,32]
[1,-1,2,-2,2,-4,4,-8,16,-16,32]
[1,-1,2,-2,3,-1,6,-8,16,-16,32]
[1,-1,2,-2,3,-5,6,-8,16,-16,32]
[1,-1,2,-2,3,-9,6,-8,16,-16,32]
[1,-1,2,-2,4,0,8,-8,16,-16,32]
[1,-1,2,-2,4,-4,8,-8,16,-16,32]
[1,-1,2,-2,4,-8,8,-8,16,-16,32]
[1,-1,2,-2,5,-3,10,-8,16,-16,32]
[1,-1,2,-2,5,-7,10,-8,16,-16,32]
[1,-1,2,-2,6,-4,12,-8,16,-16,32]
[1,-1,2,-2,6,-8,12,-8,16,-16,32]
[1,-1,2,-3,1,-2,2,-12,16,-16,32]
[1,-1,2,-3,3,-4,6,-12,16,-16,32]
[1,-1,2,-3,3,-8,6,-12,16,-16,32]
[1,-1,2,-3,5,-6,10,-12,16,-16,32]
[1,-1,2,-3,5,-10,10,-12,16,-16,32]
[1,-1,2,-3,7,-8,14,-12,16,-16,32]
[1,-1,2,-4,4,-4,8,-16,16,-16,32]
[1,-1,2,-4,4,-8,8,-16,16,-16,32]
[1,-1,2,-4,5,-5,10,-16,16,-16,32]
[1,-1,2,-4,5,-9,10,-16,16,-16,32]
[1,-1,2,-4,6,-4,12,-16,16,-16,32]
[1,-1,2,-4,6,-8,12,-16,16,-16,32]
[1,-1,2,-4,6,-12,12,-16,16,-16,32]
[1,-1,2,-4,7,-3,14,-16,16,-16,32]
[1,-1,2,-4,7,-7,14,-16,16,-16,32]
[1,-1,2,-4,7,-11,14,-16,16,-16,32]
[1,-1,2,-4,8,-8,16,-16,16,-16,32]
[1,-1,3,-1,1,1,2,-4,24,-16,32]
[1,-1,3,-1,1,3,2,-4,24,-16,32]
[1,-1,3,-1,3,1,6,-4,24,-16,32]
[1,-1,3,-1,3,3,6,-4,24,-16,32]
[1,-1,3,-1,5,-1,10,-4,24,-16,32]
[1,-1,3,-1,5,1,10,-4,24,-16,32]
[1,-1,3,-1,7,-3,14,-4,24,-16,32]
[1,-1,3,-1,7,-5,14,-4,24,-16,32]
[1,-1,3,-2,4,0,8,-8,24,-16,32]
[1,-1,3,-2,4,-4,8,-8,24,-16,32]
[1,-1,3,-2,8,-8,16,-8,24,-16,32]
[1,-1,3,-3,3,-5,6,-12,24,-16,32]
[1,-1,3,-3,3,-7,6,-12,24,-16,32]
[1,-1,3,-3,5,-3,10,-12,24,-16,32]
[1,-1,3,-3,5,-5,10,-12,24,-16,32]
[1,-1,3,-3,5,-7,10,-12,24,-16,32]
[1,-1,3,-3,5,-9,10,-12,24,-16,32]
[1,-1,3,-3,7,-3,14,-12,24,-16,32]
[1,-1,3,-3,7,-5,14,-12,24,-16,32]
[1,-1,3,-3,7,-7,14,-12,24,-16,32]
[1,-1,3,-3,7,-9,14,-12,24,-16,32]
[1,-1,3,-3,9,-7,18,-12,24,-16,32]
[1,-1,3,-3,9,-9,18,-12,24,-16,32]
[1,-1,3,-3,9,-11,18,-12,24,-16,32]
[1,-1,3,-4,4,-8,8,-16,24,-16,32]
[1,-1,3,-4,8,-8,16,-16,24,-16,32]
[1,-1,3,-4,8,-12,16,-16,24,-16,32]
[1,-1,3,-5,5,-11,10,-20,24,-16,32]
[1,-1,3,-5,7,-11,14,-20,24,-16,32]
[1,-1,3,-5,7,-13,14,-20,24,-16,32]
[1,-1,3,-5,7,-17,14,-20,24,-16,32]
[1,-1,3,-5,9,-9,18,-20,24,-16,32]
[1,-1,3,-5,9,-11,18,-20,24,-16,32]
[1,-1,3,-5,11,-9,22,-20,24,-16,32]
[1,-2,2,0,0,0,0,0,16,-32,32]
[1,-2,2,0,0,-1,0,0,16,-32,32]
[1,-2,2,0,-1,4,-2,0,16,-32,32]
[1,-2,2,0,-2,3,-4,0,16,-32,32]
[1,-2,2,0,-2,5,-4,0,16,-32,32]
[1,-2,2,0,-3,2,-6,0,16,-32,32]
[1,-2,2,0,-4,7,-8,0,16,-32,32]
[1,-2,2,0,-4,9,-8,0,16,-32,32]
[1,-2,2,0,2,-5,4,0,16,-32,32]
[1,-2,2,-1,0,0,0,-4,16,-32,32]
[1,-2,2,-1,0,2,0,-4,16,-32,32]
[1,-2,2,-1,2,-4,4,-4,16,-32,32]
[1,-2,2,-1,2,-6,4,-4,16,-32,32]
[1,-2,2,-2,0,3,0,-8,16,-32,32]
[1,-2,2,-2,0,4,0,-8,16,-32,32]
[1,-2,2,-2,1,0,2,-8,16,-32,32]
[1,-2,2,-2,1,2,2,-8,16,-32,32]
[1,-2,2,-2,2,-1,4,-8,16,-32,32]
[1,-2,2,-2,2,-3,4,-8,16,-32,32]
[1,-2,2,-2,4,-5,8,-8,16,-32,32]
[1,-2,2,-2,4,-7,8,-8,16,-32,32]
[1,-2,2,-2,4,-8,8,-8,16,-32,32]
[1,-2,2,-2,4,-9,8,-8,16,-32,32]
[1,-2,2,-2,5,-8,10,-8,16,-32,32]
[1,-2,2,-2,5,-10,10,-8,16,-32,32]
[1,-2,2,-2,5,-12,10,-8,16,-32,32]
[1,-2,2,-2,6,-9,12,-8,16,-32,32]
[1,-2,2,-2,6,-11,12,-8,16,-32,32]
[1,-2,2,-2,6,-13,12,-8,16,-32,32]
[1,-2,2,-3,4,-4,8,-12,16,-32,32]
[1,-2,2,-3,6,-8,12,-12,16,-32,32]
[1,-2,2,-3,8,-14,16,-12,16,-32,32]
[1,-2,2,-4,4,-1,8,-16,16,-32,32]
[1,-2,2,-4,5,-2,10,-16,16,-32,32]
[1,-2,2,-4,6,-5,12,-16,16,-32,32]
[1,-2,2,-4,6,-7,12,-16,16,-32,32]
[1,-2,2,-4,7,-8,14,-16,16,-32,32]
[1,-2,2,-4,7,-10,14,-16,16,-32,32]
[1,-2,2,-4,8,-11,16,-16,16,-32,32]
[1,-2,2,-4,8,-12,16,-16,16,-32,32]
[1,-2,2,-4,9,-14,18,-16,16,-32,32]
[1,-2,3,-2,-2,8,-4,-8,24,-32,32]
[1,-2,3,-2,0,0,0,-8,24,-32,32]
[1,-2,3,-2,-2,6,-4,-8,24,-32,32]
[1,-2,3,-2,4,-6,8,-8,24,-32,32]
[1,-2,3,-3,0,1,0,-12,24,-32,32]
[1,-2,3,-3,2,-1,4,-12,24,-32,32]
[1,-2,3,-3,2,-5,4,-12,24,-32,32]
[1,-2,3,-3,4,-3,8,-12,24,-32,32]
[1,-2,3,-3,4,-7,8,-12,24,-32,32]
[1,-2,3,-4,4,-4,8,-16,24,-32,32]
[1,-2,3,-4,4,-6,8,-16,24,-32,32]
[1,-2,3,-4,6,-6,12,-16,24,-32,32]
[1,-2,3,-4,6,-8,12,-16,24,-32,32]
[1,-2,3,-4,8,-12,16,-16,24,-32,32]
[1,-2,3,-5,6,-7,12,-20,24,-32,32]
[1,-2,3,-5,8,-9,16,-20,24,-32,32]
[1,-2,3,-5,8,-13,16,-20,24,-32,32]
[1,-2,3,-5,10,-15,20,-20,24,-32,32]
[1,-2,3,-6,8,-8,16,-24,24,-32,32]
[1,-2,3,-6,8,-10,16,-24,24,-32,32]
[1,-2,3,-6,10,-14,20,-24,24,-32,32]
[1,-2,4,-4,2,-1,4,-16,32,-32,32]
[1,-2,4,-4,4,-1,8,-16,32,-32,32]
[1,-2,4,-8,12,-16,24,-32,32,-32,32]
[1,-2,4,-4,4,-3,8,-16,32,-32,32]
[1,-2,4,-4,4,-4,8,-16,32,-32,32]
[1,-2,4,-4,5,-4,10,-16,32,-32,32]
[1,-2,4,-4,5,-6,10,-16,32,-32,32]
[1,-2,4,-4,6,-5,12,-16,32,-32,32]
[1,-2,4,-4,6,-7,12,-16,32,-32,32]
[1,-2,4,-4,8,-9,16,-16,32,-32,32]
[1,-2,4,-5,4,-6,8,-20,32,-32,32]
[1,-2,4,-5,8,-8,16,-20,32,-32,32]
[1,-2,4,-5,10,-14,20,-20,32,-32,32]
[1,-2,4,-6,6,-9,12,-24,32,-32,32]
[1,-2,4,-6,7,-10,14,-24,32,-32,32]
[1,-2,4,-6,7,-12,14,-24,32,-32,32]
[1,-2,4,-6,8,-9,16,-24,32,-32,32]
[1,-2,4,-6,8,-11,16,-24,32,-32,32]
[1,-2,4,-6,8,-12,16,-24,32,-32,32]
[1,-2,4,-6,8,-13,16,-24,32,-32,32]
[1,-2,4,-6,9,-10,18,-24,32,-32,32]
[1,-2,4,-6,9,-14,18,-24,32,-32,32]
[1,-2,4,-6,10,-11,20,-24,32,-32,32]
[1,-2,4,-6,10,-13,20,-24,32,-32,32]
[1,-2,4,-6,10,-15,20,-24,32,-32,32]
[1,-2,4,-6,10,-17,20,-24,32,-32,32]
[1,-2,4,-6,11,-14,22,-24,32,-32,32]
[1,-2,4,-6,11,-16,22,-24,32,-32,32]
[1,-2,4,-6,12,-16,24,-24,32,-32,32]
[1,-2,4,-6,12,-17,24,-24,32,-32,32]
[1,-2,4,-7,10,-14,20,-28,32,-32,32]
[1,-2,4,-7,10,-16,20,-28,32,-32,32]
[1,-2,4,-7,12,-14,24,-28,32,-32,32]
[1,-2,4,-7,12,-20,24,-28,32,-32,32]
[1,-2,4,-8,12,-15,24,-32,32,-32,32]
[1,-2,4,-8,12,-17,24,-32,32,-32,32]
[1,-2,4,-8,12,-19,24,-32,32,-32,32]
[1,-2,4,-8,13,-16,26,-32,32,-32,32]
[1,-2,4,-8,13,-18,26,-32,32,-32,32]
[1,-2,4,-8,13,-20,26,-32,32,-32,32]
[1,-2,4,-8,14,-19,28,-32,32,-32,32]
[1,-2,4,-8,14,-21,28,-32,32,-32,32]
[1,-3,5,-5,3,-1,6,-20,40,-48,32]
[1,-3,5,-5,3,-3,6,-20,40,-48,32]
[1,-3,5,-5,5,-5,10,-20,40,-48,32]
[1,-3,5,-6,8,-12,16,-24,40,-48,32]
[1,-3,5,-8,12,-16,24,-32,40,-48,32]
[1,-3,5,-7,7,-7,14,-28,40,-48,32]
[1,-3,5,-7,9,-11,18,-28,40,-48,32]
[1,-3,5,-8,16,-28,32,-32,40,-48,32]
[1,-3,5,-7,9,-13,18,-28,40,-48,32]
[1,-3,5,-7,11,-17,22,-28,40,-48,32]
[1,-3,5,-7,13,-21,26,-28,40,-48,32]
[1,-3,5,-9,15,-21,30,-36,40,-48,32]
[1,-3,5,-9,17,-27,34,-36,40,-48,32]
[1,-3,6,-8,8,-8,16,-32,48,-48,32]
[1,-3,6,-8,9,-11,18,-32,48,-48,32]
[1,-3,6,-8,11,-13,22,-32,48,-48,32]
[1,-3,6,-10,13,-17,26,-40,48,-48,32]
[1,-3,6,-10,15,-23,30,-40,48,-48,32]
[1,-3,6,-10,16,-24,32,-40,48,-48,32]
[1,-3,6,-10,17,-25,34,-40,48,-48,32]
[1,-3,6,-12,19,-25,38,-48,48,-48,32]
[1,-3,6,-12,20,-28,40,-48,48,-48,32]
[1,-3,6,-12,21,-31,42,-48,48,-48,32]
