[1,3,-4,-29,-20,75,125]
[1,4,3,-7,15,100,125]
[1,0,0,-1,0,0,125]
[1,0,0,-3,0,0,125]
[1,0,0,-5,0,0,125]
[1,0,0,-7,0,0,125]
[1,0,0,-9,0,0,125]
[1,0,0,-11,0,0,125]
[1,0,0,-13,0,0,125]
[1,0,0,-15,0,0,125]
[1,0,0,-16,0,0,125]
[1,0,0,-17,0,0,125]
[1,0,0,-19,0,0,125]
[1,0,0,-21,0,0,125]
[1,0,0,1,0,0,125]
[1,0,0,3,0,0,125]
[1,0,0,5,0,0,125]
[1,0,0,7,0,0,125]
[1,0,0,9,0,0,125]
[1,0,0,11,0,0,125]
[1,0,0,13,0,0,125]
[1,0,0,15,0,0,125]
[1,0,0,16,0,0,125]
[1,0,0,17,0,0,125]
[1,0,0,19,0,0,125]
[1,0,0,21,0,0,125]
[1,0,-1,-11,-5,0,125]
[1,0,-1,11,-5,0,125]
[1,0,-2,-1,-10,0,125]
[1,0,-2,-3,-10,0,125]
[1,0,-2,-5,-10,0,125]
[1,0,-2,-7,-10,0,125]
[1,0,-2,-9,-10,0,125]
[1,0,-2,-11,-10,0,125]
[1,0,-2,-13,-10,0,125]
[1,0,-2,1,-10,0,125]
[1,0,-2,3,-10,0,125]
[1,0,-2,5,-10,0,125]
[1,0,-2,7,-10,0,125]
[1,0,-2,9,-10,0,125]
[1,0,-2,11,-10,0,125]
[1,0,-2,13,-10,0,125]
[1,0,-3,-1,-15,0,125]
[1,0,-3,-5,-15,0,125]
[1,0,-3,-7,-15,0,125]
[1,0,-3,1,-15,0,125]
[1,0,-3,5,-15,0,125]
[1,0,-3,7,-15,0,125]
[1,0,-4,0,-20,0,125]
[1,0,-4,-1,-20,0,125]
[1,0,-4,-3,-20,0,125]
[1,0,-4,1,-20,0,125]
[1,0,-4,3,-20,0,125]
[1,0,-5,0,-25,0,125]
[1,0,1,-1,5,0,125]
[1,0,1,-13,5,0,125]
[1,0,1,-19,5,0,125]
[1,0,1,1,5,0,125]
[1,0,1,13,5,0,125]
[1,0,1,19,5,0,125]
[1,0,2,-1,10,0,125]
[1,0,2,-3,10,0,125]
[1,0,2,-5,10,0,125]
[1,0,2,-7,10,0,125]
[1,0,2,-9,10,0,125]
[1,0,2,-11,10,0,125]
[1,0,2,-13,10,0,125]
[1,0,2,-15,10,0,125]
[1,0,2,-17,10,0,125]
[1,0,2,-18,10,0,125]
[1,0,2,1,10,0,125]
[1,0,2,3,10,0,125]
[1,0,2,5,10,0,125]
[1,0,2,7,10,0,125]
[1,0,2,9,10,0,125]
[1,0,2,11,10,0,125]
[1,0,2,13,10,0,125]
[1,0,2,15,10,0,125]
[1,0,2,17,10,0,125]
[1,0,2,18,10,0,125]
[1,0,3,-11,15,0,125]
[1,0,3,-13,15,0,125]
[1,0,4,-13,20,0,125]
[1,0,3,11,15,0,125]
[1,0,3,13,15,0,125]
[1,0,4,0,20,0,125]
[1,0,4,-1,20,0,125]
[1,0,4,-3,20,0,125]
[1,0,4,-5,20,0,125]
[1,0,4,-7,20,0,125]
[1,0,4,-8,20,0,125]
[1,0,4,-9,20,0,125]
[1,0,4,-11,20,0,125]
[1,0,4,-14,20,0,125]
[1,0,4,1,20,0,125]
[1,0,4,3,20,0,125]
[1,0,4,5,20,0,125]
[1,0,4,7,20,0,125]
[1,0,4,8,20,0,125]
[1,0,4,9,20,0,125]
[1,0,4,11,20,0,125]
[1,0,4,13,20,0,125]
[1,0,4,14,20,0,125]
[1,0,5,-3,25,0,125]
[1,0,5,-9,25,0,125]
[1,0,5,3,25,0,125]
[1,0,5,9,25,0,125]
[1,0,6,-1,30,0,125]
[1,0,6,-3,30,0,125]
[1,0,6,-5,30,0,125]
[1,0,6,-7,30,0,125]
[1,0,6,-9,30,0,125]
[1,0,6,1,30,0,125]
[1,0,6,3,30,0,125]
[1,0,6,5,30,0,125]
[1,0,6,7,30,0,125]
[1,0,6,9,30,0,125]
[1,0,8,0,40,0,125]
[1,0,8,-1,40,0,125]
[1,0,8,-3,40,0,125]
[1,0,8,-5,40,0,125]
[1,0,8,-7,40,0,125]
[1,0,8,1,40,0,125]
[1,0,8,3,40,0,125]
[1,0,8,5,40,0,125]
[1,0,8,7,40,0,125]
[1,0,9,-5,45,0,125]
[1,0,9,5,45,0,125]
[1,0,10,-1,50,0,125]
[1,0,10,-2,50,0,125]
[1,0,10,-3,50,0,125]
[1,0,10,-4,50,0,125]
[1,0,10,1,50,0,125]
[1,0,10,2,50,0,125]
[1,0,10,3,50,0,125]
[1,0,10,4,50,0,125]
[1,0,11,-3,55,0,125]
[1,0,11,3,55,0,125]
[1,0,12,0,60,0,125]
[1,0,12,-1,60,0,125]
[1,0,12,1,60,0,125]
[1,0,13,0,65,0,125]
[1,0,13,-1,65,0,125]
[1,0,13,1,65,0,125]
[1,0,14,0,70,0,125]
[1,0,15,0,75,0,125]
[1,-1,0,-1,0,-25,125]
[1,-1,0,-3,0,-25,125]
[1,-1,0,-5,0,-25,125]
[1,-1,0,-7,0,-25,125]
[1,-1,0,-9,0,-25,125]
[1,-1,0,-11,0,-25,125]
[1,-1,0,-12,0,-25,125]
[1,-1,0,1,0,-25,125]
[1,-1,0,3,0,-25,125]
[1,-1,0,5,0,-25,125]
[1,-1,0,7,0,-25,125]
[1,-1,0,9,0,-25,125]
[1,-1,0,11,0,-25,125]
[1,-1,0,13,0,-25,125]
[1,-1,0,15,0,-25,125]
[1,-1,0,17,0,-25,125]
[1,-1,-1,12,-5,-25,125]
[1,-1,-1,15,-5,-25,125]
[1,-1,-1,20,-5,-25,125]
[1,-1,-2,-1,-10,-25,125]
[1,-1,-2,-2,-10,-25,125]
[1,-1,-2,-3,-10,-25,125]
[1,-1,-2,1,-10,-25,125]
[1,-1,-2,3,-10,-25,125]
[1,-1,-2,5,-10,-25,125]
[1,-1,-2,7,-10,-25,125]
[1,-1,-2,9,-10,-25,125]
[1,-1,-2,10,-10,-25,125]
[1,-1,-2,11,-10,-25,125]
[1,-1,-2,13,-10,-25,125]
[1,-1,-2,15,-10,-25,125]
[1,-1,-2,17,-10,-25,125]
[1,-1,-2,18,-10,-25,125]
[1,-1,-2,19,-10,-25,125]
[1,-1,-2,21,-10,-25,125]
[1,-1,-2,22,-10,-25,125]
[1,-1,-2,23,-10,-25,125]
[1,-1,-3,8,-15,-25,125]
[1,-1,-3,9,-15,-25,125]
[1,-1,-3,16,-15,-25,125]
[1,-1,-4,6,-20,-25,125]
[1,-1,-4,7,-20,-25,125]
[1,-1,-4,9,-20,-25,125]
[1,-1,-4,11,-20,-25,125]
[1,-1,-4,13,-20,-25,125]
[1,-1,-4,14,-20,-25,125]
[1,-1,-5,10,-25,-25,125]
[1,-1,1,-16,5,-25,125]
[1,-1,1,12,5,-25,125]
[1,-1,2,-1,10,-25,125]
[1,-1,2,-3,10,-25,125]
[1,-1,2,-5,10,-25,125]
[1,-1,2,-7,10,-25,125]
[1,-1,2,-9,10,-25,125]
[1,-1,2,-11,10,-25,125]
