[1,0,0,0,0,0,0,0,16]
[1,0,1,-2,-2,-4,4,0,16]
[1,-1,2,-4,4,-8,8,-8,16]
[1,0,0,0,4,0,0,0,16]
[1,0,0,0,-1,0,0,0,16]
[1,0,0,0,1,0,0,0,16]
[1,0,0,0,3,0,0,0,16]
[1,0,0,-1,0,-2,0,0,16]
[1,0,0,-1,-2,-2,0,0,16]
[1,0,0,-1,2,-2,0,0,16]
[1,0,0,-1,4,-2,0,0,16]
[1,0,0,-2,0,-4,0,0,16]
[1,0,0,-2,-1,-4,0,0,16]
[1,0,0,-2,3,-4,0,0,16]
[1,0,0,1,0,2,0,0,16]
[1,0,0,1,-2,2,0,0,16]
[1,0,0,1,2,2,0,0,16]
[1,0,0,1,4,2,0,0,16]
[1,0,0,2,0,4,0,0,16]
[1,0,0,2,-1,4,0,0,16]
[1,0,0,2,3,4,0,0,16]
[1,0,-1,0,0,0,-4,0,16]
[1,0,-1,0,4,0,-4,0,16]
[1,0,-1,-2,2,-4,-4,0,16]
[1,0,-1,2,2,4,-4,0,16]
[1,0,1,0,0,0,4,0,16]
[1,0,1,0,-2,0,4,0,16]
[1,0,1,0,4,0,4,0,16]
[1,-1,1,1,1,2,4,-8,16]
[1,0,1,-2,0,-4,4,0,16]
[1,0,1,-2,2,-4,4,0,16]
[1,0,1,-2,4,-4,4,0,16]
[1,0,1,2,0,4,4,0,16]
[1,0,1,2,-2,4,4,0,16]
[1,0,1,2,2,4,4,0,16]
[1,0,1,2,4,4,4,0,16]
[1,0,2,0,0,0,8,0,16]
[1,0,2,0,3,0,8,0,16]
[1,0,2,0,4,0,8,0,16]
[1,0,2,1,2,2,8,0,16]
[1,0,2,-1,2,-2,8,0,16]
[1,0,2,-1,4,-2,8,0,16]
[1,0,2,-1,6,-2,8,0,16]
[1,-1,0,0,4,0,0,-8,16]
[1,0,2,-2,1,-4,8,0,16]
[1,0,2,-2,3,-4,8,0,16]
[1,0,2,-2,4,-4,8,0,16]
[1,0,2,-2,5,-4,8,0,16]
[1,0,2,1,4,2,8,0,16]
[1,0,2,1,6,2,8,0,16]
[1,0,2,2,1,4,8,0,16]
[1,0,2,2,3,4,8,0,16]
[1,0,2,2,4,4,8,0,16]
[1,0,2,2,5,4,8,0,16]
[1,-1,0,0,2,0,0,-8,16]
[1,-1,0,0,0,0,0,-8,16]
[1,-1,0,0,-2,0,0,-8,16]
[1,-1,0,-1,3,-2,0,-8,16]
[1,-1,0,-2,4,-4,0,-8,16]
[1,-1,0,-2,6,-4,0,-8,16]
[1,-1,0,1,-3,2,0,-8,16]
[1,-1,0,1,1,2,0,-8,16]
[1,-1,0,2,-2,4,0,-8,16]
[1,-1,0,2,-4,4,0,-8,16]
[1,-1,1,-1,-1,-2,4,-8,16]
[1,-1,1,-1,-2,-2,4,-8,16]
[1,-1,1,-1,1,-2,4,-8,16]
[1,-1,1,-1,2,-2,4,-8,16]
[1,-1,1,-1,3,-2,4,-8,16]
[1,-1,1,-1,5,-2,4,-8,16]
[1,-1,1,-3,3,-6,4,-8,16]
[1,-1,1,-3,4,-6,4,-8,16]
[1,-1,1,-3,5,-6,4,-8,16]
[1,-1,1,-3,7,-6,4,-8,16]
[1,-1,1,1,0,2,4,-8,16]
[1,-1,1,1,-1,2,4,-8,16]
[1,-1,1,1,-3,2,4,-8,16]
[1,-1,1,1,-4,2,4,-8,16]
[1,-1,2,0,0,0,8,-8,16]
[1,-1,2,0,2,0,8,-8,16]
[1,-1,2,-2,4,-4,8,-8,16]
[1,-1,2,-1,1,-2,8,-8,16]
[1,-1,2,-1,5,-2,8,-8,16]
[1,-1,2,-2,2,-4,8,-8,16]
[1,-1,2,-2,6,-4,8,-8,16]
[1,-1,2,-3,1,-6,8,-8,16]
[1,-1,2,-3,3,-6,8,-8,16]
[1,-1,2,-3,5,-6,8,-8,16]
[1,-1,2,-3,7,-6,8,-8,16]
[1,-1,2,-4,2,-8,8,-8,16]
[1,-1,3,-1,3,-2,12,-8,16]
[1,-1,3,-1,5,-2,12,-8,16]
[1,-1,3,-5,5,-10,12,-8,16]
[1,-1,3,-3,5,-6,12,-8,16]
[1,-1,3,-3,7,-6,12,-8,16]
[1,-1,3,-3,9,-6,12,-8,16]
[1,-1,3,-5,7,-10,12,-8,16]
[1,-2,2,0,-1,0,8,-16,16]
[1,-2,2,0,-3,0,8,-16,16]
[1,-2,2,0,-4,0,8,-16,16]
[1,-2,2,-1,0,-2,8,-16,16]
[1,-2,2,-2,3,-4,8,-16,16]
[1,-2,2,-2,4,-4,8,-16,16]
[1,-2,2,-3,4,-6,8,-16,16]
[1,-2,2,-3,6,-6,8,-16,16]
[1,-2,2,-4,7,-8,8,-16,16]
[1,-2,2,-4,8,-8,8,-16,16]
[1,-2,2,-4,9,-8,8,-16,16]
[1,-2,3,-2,2,-4,12,-16,16]
[1,-2,3,-4,4,-8,12,-16,16]
[1,-2,3,-4,6,-8,12,-16,16]
[1,-2,3,-6,10,-12,12,-16,16]
[1,-2,3,-6,12,-12,12,-16,16]
[1,-2,4,-4,7,-8,16,-16,16]
[1,-2,4,-4,8,-8,16,-16,16]
[1,-2,4,-5,6,-10,16,-16,16]
[1,-2,4,-5,8,-10,16,-16,16]
[1,-2,4,-6,7,-12,16,-16,16]
[1,-2,4,-6,8,-12,16,-16,16]
[1,-2,4,-6,9,-12,16,-16,16]
[1,-2,4,-6,11,-12,16,-16,16]
[1,-2,4,-7,10,-14,16,-16,16]
[1,-2,4,-7,12,-14,16,-16,16]
[1,-2,4,-8,11,-16,16,-16,16]
[1,-2,4,-8,12,-16,16,-16,16]
[1,-3,5,-5,5,-10,20,-24,16]
[1,-3,5,-7,9,-14,20,-24,16]
[1,-3,5,-7,11,-14,20,-24,16]
[1,-3,5,-9,15,-18,20,-24,16]
[1,-3,6,-9,13,-18,24,-24,16]
[1,-3,6,-11,17,-22,24,-24,16]
[1,-3,7,-11,17,-22,28,-24,16]
[1,-3,7,-13,21,-26,28,-24,16]
[1,-3,7,-13,19,-26,28,-24,16]
[1,1,3,3,9,6,12,8,16]
[1,1,0,0,2,0,0,8,16]
[1,1,0,0,0,0,0,8,16]
[1,1,0,0,-2,0,0,8,16]
[1,1,0,0,4,0,0,8,16]
[1,1,0,-1,-3,-2,0,8,16]
[1,1,0,-1,1,-2,0,8,16]
[1,1,0,-2,-2,-4,0,8,16]
[1,1,0,-2,-4,-4,0,8,16]
[1,1,0,1,3,2,0,8,16]
[1,1,0,2,4,4,0,8,16]
[1,1,0,2,6,4,0,8,16]
[1,1,1,-1,-1,-2,4,8,16]
[1,1,1,-1,0,-2,4,8,16]
[1,1,1,-1,-3,-2,4,8,16]
[1,1,1,-1,-4,-2,4,8,16]
[1,1,1,-1,1,-2,4,8,16]
[1,1,1,1,-1,2,4,8,16]
[1,1,1,1,-2,2,4,8,16]
[1,1,1,1,1,2,4,8,16]
[1,1,1,1,2,2,4,8,16]
[1,1,1,1,3,2,4,8,16]
[1,1,1,1,5,2,4,8,16]
[1,1,1,3,3,6,4,8,16]
[1,1,1,3,4,6,4,8,16]
[1,1,2,0,0,0,8,8,16]
[1,1,1,3,5,6,4,8,16]
[1,1,1,3,7,6,4,8,16]
[1,1,2,0,2,0,8,8,16]
[1,1,2,2,4,4,8,8,16]
[1,1,2,1,1,2,8,8,16]
[1,1,2,1,5,2,8,8,16]
[1,1,2,2,2,4,8,8,16]
[1,1,2,2,6,4,8,8,16]
[1,1,2,3,1,6,8,8,16]
[1,1,2,3,3,6,8,8,16]
[1,1,2,3,5,6,8,8,16]
[1,1,2,3,7,6,8,8,16]
[1,1,2,4,2,8,8,8,16]
[1,1,2,4,4,8,8,8,16]
[1,1,3,1,3,2,12,8,16]
[1,1,3,1,5,2,12,8,16]
[1,1,3,3,5,6,12,8,16]
[1,1,3,3,7,6,12,8,16]
[1,1,3,5,5,10,12,8,16]
[1,1,3,5,7,10,12,8,16]
[1,2,2,0,-1,0,8,16,16]
[1,2,2,0,-3,0,8,16,16]
[1,2,2,0,-4,0,8,16,16]
[1,2,2,4,9,8,8,16,16]
[1,2,2,1,0,2,8,16,16]
[1,2,2,4,7,8,8,16,16]
[1,2,2,2,3,4,8,16,16]
[1,2,2,2,4,4,8,16,16]
[1,2,2,4,8,8,8,16,16]
[1,2,2,3,4,6,8,16,16]
[1,2,2,3,6,6,8,16,16]
[1,2,3,2,2,4,12,16,16]
[1,2,3,4,4,8,12,16,16]
[1,2,3,4,6,8,12,16,16]
[1,2,3,6,10,12,12,16,16]
[1,2,3,6,12,12,12,16,16]
[1,2,4,4,7,8,16,16,16]
[1,2,4,4,8,8,16,16,16]
[1,2,4,5,6,10,16,16,16]
[1,2,4,5,8,10,16,16,16]
[1,2,4,6,7,12,16,16,16]
[1,2,4,6,8,12,16,16,16]
[1,2,4,6,9,12,16,16,16]
[1,2,4,6,11,12,16,16,16]
[1,2,4,7,10,14,16,16,16]
[1,2,4,7,12,14,16,16,16]
[1,2,4,8,11,16,16,16,16]
[1,2,4,8,12,16,16,16,16]
[1,3,5,5,5,10,20,24,16]
[1,3,5,7,9,14,20,24,16]
[1,3,5,7,11,14,20,24,16]
[1,3,5,9,15,18,20,24,16]
[1,3,6,9,13,18,24,24,16]
[1,3,6,11,17,22,24,24,16]
[1,3,7,11,17,22,28,24,16]
[1,3,7,13,21,26,28,24,16]
[1,3,7,13,19,26,28,24,16]
