[1,-3,0,8,0,-27,27]
[1,-3,0,9,0,-27,27]
[1,-3,-1,12,-3,-27,27]
[1,-3,-2,15,-6,-27,27]
[1,-3,-3,18,-9,-27,27]
[1,-3,1,5,3,-27,27]
[1,-3,1,6,3,-27,27]
[1,-3,2,1,6,-27,27]
[1,-3,2,2,6,-27,27]
[1,-3,2,3,6,-27,27]
[1,-3,3,0,9,-27,27]
[1,-3,4,-3,12,-27,27]
[1,-3,4,-5,12,-27,27]
[1,-3,6,-8,18,-27,27]
[1,-3,6,-9,18,-27,27]
[1,-3,6,-11,18,-27,27]
[1,-3,8,-13,24,-27,27]
[1,-3,6,-13,18,-27,27]
[1,-3,7,-10,21,-27,27]
[1,-3,8,-12,24,-27,27]
[1,-3,8,-15,24,-27,27]
[1,-3,8,-17,24,-27,27]
[1,-3,8,-18,24,-27,27]
[1,-3,9,-14,27,-27,27]
[1,-3,9,-16,27,-27,27]
[1,-3,9,-18,27,-27,27]
[1,-3,10,-16,30,-27,27]
[1,-3,10,-17,30,-27,27]
[1,-3,10,-18,30,-27,27]
[1,-3,11,-18,33,-27,27]
[1,-3,12,-19,36,-27,27]
[1,-4,4,0,12,-36,27]
[1,-4,5,-3,15,-36,27]
[1,-4,6,-6,18,-36,27]
[1,-4,6,-7,18,-36,27]
[1,-4,7,-9,21,-36,27]
[1,-4,8,-13,24,-36,27]
[1,-4,8,-14,24,-36,27]
[1,-4,9,-15,27,-36,27]
[1,-4,10,-19,30,-36,27]
[1,-4,10,-21,30,-36,27]
[1,-4,11,-23,33,-36,27]
[1,-4,12,-22,36,-36,27]
[1,-4,12,-23,36,-36,27]
[1,-4,13,-25,39,-36,27]
[1,-4,14,-26,42,-36,27]
[1,-5,10,-15,30,-45,27]
[1,-5,11,-18,33,-45,27]
[1,-5,12,-21,36,-45,27]
[1,-5,13,-24,39,-45,27]
[1,-5,13,-25,39,-45,27]
[1,-5,14,-27,42,-45,27]
[1,-5,14,-28,42,-45,27]
[1,-5,15,-30,45,-45,27]
[1,-5,15,-31,45,-45,27]
[1,-5,15,-32,45,-45,27]
[1,-5,16,-32,48,-45,27]
[1,-5,16,-33,48,-45,27]
[1,-5,17,-34,51,-45,27]
[1,-6,17,-33,51,-54,27]
[1,-6,18,-36,54,-54,27]
[1,-6,19,-39,57,-54,27]
[1,-6,19,-40,57,-54,27]
[1,1,-1,-9,-3,9,27]
[1,-6,20,-42,60,-54,27]
[1,-6,21,-44,63,-54,27]
[1,-7,23,-48,69,-63,27]
[1,-7,24,-51,72,-63,27]
[1,-7,25,-54,75,-63,27]
[1,-8,30,-66,90,-72,27]
[1,-9,36,-81,108,-81,27]
[1,1,0,-1,0,9,27]
[1,1,0,-3,0,9,27]
[1,1,0,-4,0,9,27]
[1,1,0,-5,0,9,27]
[1,1,0,-7,0,9,27]
[1,1,0,-8,0,9,27]
[1,1,0,1,0,9,27]
[1,1,0,3,0,9,27]
[1,1,-1,-4,-3,9,27]
[1,1,-1,-6,-3,9,27]
[1,1,-1,-10,-3,9,27]
[1,1,-2,-3,-6,9,27]
[1,1,-2,-4,-6,9,27]
[1,1,-2,-5,-6,9,27]
[1,1,-2,-9,-6,9,27]
[1,1,-3,-6,-9,9,27]
[1,1,1,-6,3,9,27]
[1,1,1,4,3,9,27]
[1,1,2,-3,6,9,27]
[1,1,2,-1,6,9,27]
[1,1,2,-4,6,9,27]
[1,1,2,1,6,9,27]
[1,1,2,3,6,9,27]
[1,1,2,5,6,9,27]
[1,1,2,7,6,9,27]
[1,1,2,9,6,9,27]
[1,1,2,11,6,9,27]
[1,1,3,-2,9,9,27]
[1,1,3,10,9,9,27]
[1,1,4,0,12,9,27]
[1,1,4,1,12,9,27]
[1,1,4,3,12,9,27]
[1,1,4,5,12,9,27]
[1,1,4,7,12,9,27]
[1,1,4,9,12,9,27]
[1,1,5,2,15,9,27]
[1,1,5,8,15,9,27]
[1,1,6,3,18,9,27]
[1,1,6,4,18,9,27]
[1,1,6,5,18,9,27]
[1,1,6,6,18,9,27]
[1,1,6,7,18,9,27]
[1,1,7,4,21,9,27]
[1,1,7,5,21,9,27]
[1,1,7,6,21,9,27]
[1,1,8,5,24,9,27]
[1,1,8,6,24,9,27]
[1,1,9,6,27,9,27]
[1,2,0,-7,0,18,27]
[1,2,-1,-6,-3,18,27]
[1,2,-1,-7,-3,18,27]
[1,2,-1,-8,-3,18,27]
[1,2,-1,-9,-3,18,27]
[1,2,-2,-9,-6,18,27]
[1,2,-2,-10,-6,18,27]
[1,2,-2,-11,-6,18,27]
[1,2,-2,-12,-6,18,27]
[1,2,-3,-12,-9,18,27]
[1,2,1,-1,3,18,27]
[1,2,1,1,3,18,27]
[1,2,2,-1,6,18,27]
[1,2,2,-2,6,18,27]
[1,2,2,1,6,18,27]
[1,2,2,3,6,18,27]
[1,2,2,5,6,18,27]
[1,2,3,1,9,18,27]
[1,2,4,5,12,18,27]
[1,2,4,2,12,18,27]
[1,2,4,3,12,18,27]
[1,2,4,7,12,18,27]
[1,2,4,9,12,18,27]
[1,2,4,11,12,18,27]
[1,2,4,12,12,18,27]
[1,3,8,17,24,27,27]
[1,2,5,11,15,18,27]
[1,2,5,13,15,18,27]
[1,2,6,6,18,18,27]
[1,2,6,7,18,18,27]
[1,2,6,9,18,18,27]
[1,2,6,10,18,18,27]
[1,2,6,11,18,18,27]
[1,2,7,9,21,18,27]
[1,2,8,10,24,18,27]
[1,2,8,11,24,18,27]
[1,2,8,12,24,18,27]
[1,2,9,11,27,18,27]
[1,2,9,12,27,18,27]
[1,2,10,12,30,18,27]
[1,3,0,-8,0,27,27]
[1,3,0,-9,0,27,27]
[1,3,-1,-12,-3,27,27]
[1,3,-2,-15,-6,27,27]
[1,3,-3,-18,-9,27,27]
[1,3,1,-5,3,27,27]
[1,3,1,-6,3,27,27]
[1,3,2,-1,6,27,27]
[1,3,2,-2,6,27,27]
[1,3,2,-3,6,27,27]
[1,3,3,0,9,27,27]
[1,3,4,3,12,27,27]
[1,3,6,8,18,27,27]
[1,3,6,9,18,27,27]
[1,3,6,11,18,27,27]
[1,3,6,13,18,27,27]
[1,3,7,10,21,27,27]
[1,3,8,12,24,27,27]
[1,3,8,13,24,27,27]
[1,3,8,15,24,27,27]
[1,3,8,18,24,27,27]
[1,3,9,14,27,27,27]
[1,3,9,16,27,27,27]
[1,3,9,18,27,27,27]
[1,3,10,16,30,27,27]
[1,3,10,17,30,27,27]
[1,4,5,3,15,36,27]
[1,3,10,18,30,27,27]
[1,3,11,18,33,27,27]
[1,3,12,19,36,27,27]
[1,4,4,0,12,36,27]
[1,4,8,13,24,36,27]
[1,4,6,6,18,36,27]
[1,4,6,7,18,36,27]
[1,4,7,9,21,36,27]
[1,4,8,14,24,36,27]
[1,4,9,15,27,36,27]
[1,4,10,19,30,36,27]
[1,4,10,21,30,36,27]
[1,4,11,23,33,36,27]
[1,4,12,22,36,36,27]
[1,4,12,23,36,36,27]
[1,4,13,25,39,36,27]
[1,4,14,26,42,36,27]
[1,5,10,15,30,45,27]
[1,5,11,18,33,45,27]
[1,5,12,21,36,45,27]
[1,5,13,24,39,45,27]
[1,5,13,25,39,45,27]
[1,5,14,27,42,45,27]
[1,5,14,28,42,45,27]
[1,5,15,30,45,45,27]
[1,5,15,31,45,45,27]
[1,5,15,32,45,45,27]
[1,5,16,32,48,45,27]
[1,5,16,33,48,45,27]
[1,5,17,34,51,45,27]
[1,6,17,33,51,54,27]
[1,6,18,36,54,54,27]
[1,6,19,39,57,54,27]
[1,6,19,40,57,54,27]
[1,6,20,42,60,54,27]
[1,6,21,44,63,54,27]
[1,7,23,48,69,63,27]
[1,7,24,51,72,63,27]
[1,7,25,54,75,63,27]
[1,8,30,66,90,72,27]
[1,9,36,81,108,81,27]
