PROBE key 11 infty -3 ram [ -552, -24, -8, -3 ] intsol true solden 1
PP 14 oo 9 -4
PP 14 oo 8 4
PP 14 oo 6 -2
PP 14 oo 5 2
PP 14 oo 4 10
PP 14 oo 3 -6
PP 14 oo 2 -4
PP 14 oo 1 -6
VERD 14 oo 123 24 1 1 INTEGRAL
PP 15 oo 138 2
PP 15 oo 123 -4
PP 15 oo 92 4
PP 15 oo 48 2
PP 15 oo 47 4
PP 15 oo 39 6
PP 15 oo 32 2
PP 15 oo 24 -2
PP 15 oo 23 6
PP 15 oo 19 2
PP 15 oo 16 -4
PP 15 oo 13 10
PP 15 oo 12 6
PP 15 oo 11 -2
PP 15 oo 8 6
PP 15 oo 7 2
PP 15 oo 6 2
PP 15 oo 4 8
PP 15 oo 3 -2
PP 15 oo 2 -6
PP 15 oo 1 4
VERD 15 oo 138 21 1 1 INTEGRAL
BASEVERD 46 3 oo:INTEGRAL all:INTEGRAL
DONE
