[SIG] 26 5 sgn=1   diag=[ -17482, 1300/8741, -13 ] det=33800 signature=(1,2)
[DIFF] 26 5 sgn=1   m=2    finite_fail=[ 13 ] arch_fail=false
[DIFF] 26 5 sgn=1   m=5    finite_fail=[ 13 ] arch_fail=false
[DIFF] 26 5 sgn=1   m=6    finite_fail=[ 13 ] arch_fail=false
[DIFF] 26 5 sgn=1   m=7    finite_fail=[ 13 ] arch_fail=false
[DIFF] 26 5 sgn=1   m=8    finite_fail=[ 13 ] arch_fail=false
[DIFF] 26 5 sgn=1   m=11   finite_fail=[ 13 ] arch_fail=false
[DIFF] 26 5 sgn=1   m=14   finite_fail=[ 2 ] arch_fail=false
[DIFF] 26 5 sgn=1   m=15   finite_fail=[ 13 ] arch_fail=false
[DIFF] 26 5 sgn=1   m=18   finite_fail=[ 13 ] arch_fail=false
[DIFF] 26 5 sgn=1   m=19   finite_fail=[ 13 ] arch_fail=false
[DIFF] 26 5 sgn=1   m=20   finite_fail=[ 13 ] arch_fail=false
[DIFF] 26 5 sgn=1   m=21   finite_fail=[ 13 ] arch_fail=false
[DIFF] 26 5 sgn=1   m=24   finite_fail=[ 13 ] arch_fail=false
[DIFF] 26 5 sgn=1   m=28   finite_fail=[ 13 ] arch_fail=false
[DIFF] 26 5 sgn=1   m=30   finite_fail=[ 2 ] arch_fail=false
[DIFF] 26 5 sgn=1   m=31   finite_fail=[ 13 ] arch_fail=false
[DIFF] 26 5 sgn=1   m=32   finite_fail=[ 13 ] arch_fail=false
[DIFF] 26 5 sgn=1   m=33   finite_fail=[ 13 ] arch_fail=false
[DIFF] 26 5 sgn=1   m=34   finite_fail=[ 13 ] arch_fail=false
[DIFF] 26 5 sgn=1   m=37   finite_fail=[ 13 ] arch_fail=false
[DIFF] 26 5 sgn=1   m=41   finite_fail=[ 13 ] arch_fail=false
[DIFF] 26 5 sgn=1   m=44   finite_fail=[ 13 ] arch_fail=false
[DIFF] 26 5 sgn=1   m=45   finite_fail=[ 13 ] arch_fail=false
[DIFF] 26 5 sgn=1   m=46   finite_fail=[ 2, 13 ] arch_fail=false
[DIFF] 26 5 sgn=1   m=47   finite_fail=[ 13 ] arch_fail=false
[DIFF] 26 5 sgn=1   m=50   finite_fail=[ 13 ] arch_fail=false
[DIFF] 26 5 sgn=1   m=54   finite_fail=[ 13 ] arch_fail=false
[DIFF] 26 5 sgn=1   m=56   finite_fail=[ 2 ] arch_fail=false
