BASE 46 5 9
PP -2 oo 96 1
PP -2 oo 64 -1
PP -2 oo 55 -4
PP -2 oo 39 -3
PP -2 oo 36 1
PP -2 oo 32 -4
PP -2 oo 31 -1
PP -2 oo 24 2
PP -2 oo 16 -1
PP -2 oo 13 -4
PP -2 oo 12 -8
PP -2 oo 9 -1
PP -2 oo 6 -2
PP -2 oo 4 -2
PP -2 oo 3 4
VERD -2 oo 96 15 1 0 INTEGRAL
PP -1 oo 115 2
PP -1 oo 38 -2/3
PP -1 oo 34 -2/3
PP -1 oo 30 -2/3
PP -1 oo 28 -2/3
PP -1 oo 23 2/3
PP -1 oo 22 4/3
PP -1 oo 21 2/3
PP -1 oo 19 -4/3
PP -1 oo 18 2/3
PP -1 oo 17 -2
PP -1 oo 15 2/3
PP -1 oo 14 -2/3
PP -1 oo 13 2
PP -1 oo 12 2
PP -1 oo 11 -2/3
PP -1 oo 10 -2/3
PP -1 oo 7 4/3
PP -1 oo 5 -4/3
PP -1 oo 4 -2
PP -1 oo 3 2/3
PP -1 oo 1 -2
VERD -1 oo 115 22 3 0 NONINTEGRAL
PP 8 oo 230 2
PP 8 oo 184 -6
PP 8 oo 115 2
PP 8 oo 96 2
PP 8 oo 64 -4
PP 8 oo 46 6
PP 8 oo 39 -10
PP 8 oo 38 4/3
PP 8 oo 36 4
PP 8 oo 34 -14/3
PP 8 oo 33 -8
PP 8 oo 31 -4
PP 8 oo 30 -14/3
PP 8 oo 28 -14/3
PP 8 oo 23 -22/3
PP 8 oo 22 -14/3
PP 8 oo 21 14/3
PP 8 oo 19 -10/3
PP 8 oo 18 -16/3
PP 8 oo 17 -2
PP 8 oo 16 -4
PP 8 oo 15 -22/3
PP 8 oo 14 4/3
PP 8 oo 13 4
PP 8 oo 12 2
PP 8 oo 11 22/3
PP 8 oo 10 28/3
PP 8 oo 9 -4
PP 8 oo 7 -8/3
PP 8 oo 6 -2
PP 8 oo 5 8/3
PP 8 oo 4 -10
PP 8 oo 3 -22/3
PP 8 oo 2 2
PP 8 oo 1 -6
VERD 8 oo 230 35 3 1 NONINTEGRAL
PP 9 oo 115 2
PP 9 oo 96 2
PP 9 oo 64 -2
PP 9 oo 55 -6
PP 9 oo 46 2
PP 9 oo 39 -6
PP 9 oo 38 -2/3
PP 9 oo 36 2
PP 9 oo 34 -2/3
PP 9 oo 32 -6
PP 9 oo 31 -2
PP 9 oo 30 -2/3
PP 9 oo 28 -2/3
PP 9 oo 24 2
PP 9 oo 23 2/3
PP 9 oo 22 4/3
PP 9 oo 21 8/3
PP 9 oo 19 -4/3
PP 9 oo 18 2/3
PP 9 oo 17 -2
PP 9 oo 16 -2
PP 9 oo 15 2/3
PP 9 oo 14 -2/3
PP 9 oo 13 -4
PP 9 oo 12 -10
PP 9 oo 11 -2/3
PP 9 oo 10 -2/3
PP 9 oo 9 -2
PP 9 oo 7 4/3
PP 9 oo 6 -4
PP 9 oo 5 -4/3
PP 9 oo 4 -6
PP 9 oo 3 20/3
PP 9 oo 1 -2
VERD 9 oo 115 34 3 1 NONINTEGRAL
PP 10 oo 230 2
PP 10 oo 196 9
PP 10 oo 96 4
PP 10 oo 64 -6
PP 10 oo 49 -9
PP 10 oo 46 2
PP 10 oo 39 2
PP 10 oo 36 -3
PP 10 oo 33 -2
PP 10 oo 31 12
PP 10 oo 24 -10
PP 10 oo 22 -2
PP 10 oo 21 2
PP 10 oo 18 2
PP 10 oo 16 -6
PP 10 oo 13 2
PP 10 oo 10 2
PP 10 oo 9 3
PP 10 oo 6 6
PP 10 oo 4 -3
PP 10 oo 2 2
PP 10 oo 1 -13
VERD 10 oo 230 22 1 1 INTEGRAL
PP 11 oo 230 2
PP 11 oo 196 9
PP 11 oo 115 2
PP 11 oo 96 4
PP 11 oo 64 -6
PP 11 oo 49 -9
PP 11 oo 46 2
PP 11 oo 39 2
PP 11 oo 38 -2/3
PP 11 oo 36 -3
PP 11 oo 34 -2/3
PP 11 oo 33 -2
PP 11 oo 31 12
PP 11 oo 30 -2/3
PP 11 oo 28 -2/3
PP 11 oo 24 -10
PP 11 oo 23 2/3
PP 11 oo 22 -2/3
PP 11 oo 21 8/3
PP 11 oo 19 -4/3
PP 11 oo 18 8/3
PP 11 oo 17 -2
PP 11 oo 16 -6
PP 11 oo 15 2/3
PP 11 oo 14 -2/3
PP 11 oo 13 4
PP 11 oo 12 2
PP 11 oo 11 -2/3
PP 11 oo 10 4/3
PP 11 oo 9 3
PP 11 oo 7 4/3
PP 11 oo 6 6
PP 11 oo 5 -4/3
PP 11 oo 4 -5
PP 11 oo 3 2/3
PP 11 oo 2 2
PP 11 oo 1 -15
VERD 11 oo 230 37 3 1 NONINTEGRAL
PP 12 oo 96 2
PP 12 oo 64 -2
PP 12 oo 55 -6
PP 12 oo 46 2
PP 12 oo 39 -6
PP 12 oo 36 2
PP 12 oo 32 -6
PP 12 oo 31 -2
PP 12 oo 24 2
PP 12 oo 21 2
PP 12 oo 16 -2
PP 12 oo 13 -6
PP 12 oo 12 -12
PP 12 oo 9 -2
PP 12 oo 6 -4
PP 12 oo 4 -4
PP 12 oo 3 6
VERD 12 oo 96 17 1 1 INTEGRAL
PP 13 oo 115 2
PP 13 oo 38 -2/3
PP 13 oo 34 -2/3
PP 13 oo 30 -2/3
PP 13 oo 28 -2/3
PP 13 oo 23 2/3
PP 13 oo 22 4/3
PP 13 oo 21 2/3
PP 13 oo 19 -4/3
PP 13 oo 18 2/3
PP 13 oo 17 -2
PP 13 oo 15 2/3
PP 13 oo 14 -2/3
PP 13 oo 13 2
PP 13 oo 12 2
PP 13 oo 11 -2/3
PP 13 oo 10 -2/3
PP 13 oo 7 4/3
PP 13 oo 5 -4/3
PP 13 oo 4 -2
PP 13 oo 3 2/3
PP 13 oo 1 -2
VERD 13 oo 115 22 3 0 NONINTEGRAL
PP 14 oo 230 2
PP 14 oo 184 -6
PP 14 oo 96 2
PP 14 oo 64 -4
PP 14 oo 46 6
PP 14 oo 39 -10
PP 14 oo 38 2
PP 14 oo 36 4
PP 14 oo 34 -4
PP 14 oo 33 -8
PP 14 oo 31 -4
PP 14 oo 30 -4
PP 14 oo 28 -4
PP 14 oo 23 -8
PP 14 oo 22 -6
PP 14 oo 21 4
PP 14 oo 19 -2
PP 14 oo 18 -6
PP 14 oo 16 -4
PP 14 oo 15 -8
PP 14 oo 14 2
PP 14 oo 13 2
PP 14 oo 11 8
PP 14 oo 10 10
PP 14 oo 9 -4
PP 14 oo 7 -4
PP 14 oo 6 -2
PP 14 oo 5 4
PP 14 oo 4 -8
PP 14 oo 3 -8
PP 14 oo 2 2
PP 14 oo 1 -4
VERD 14 oo 230 32 1 1 INTEGRAL
BASEVERD 46 5 oo:NONINTEGRAL all:NONINTEGRAL
DONE
