BASE 62 7 9
PP -2 oo 221 1
PP -2 oo 219 -1/2
PP -2 oo 218 -1
PP -2 oo 180 -1/2
PP -2 oo 175 2
PP -2 oo 164 -1
PP -2 oo 160 1
PP -2 oo 76 -1
PP -2 oo 64 1/2
PP -2 oo 63 -2
PP -2 oo 56 1
PP -2 oo 51 -3/2
PP -2 oo 50 -1/2
PP -2 oo 47 1
PP -2 oo 45 1/2
PP -2 oo 41 1
PP -2 oo 40 1/2
PP -2 oo 39 -3/2
PP -2 oo 36 -1
PP -2 oo 25 -9/2
PP -2 oo 20 -1/2
PP -2 oo 18 -3/2
PP -2 oo 16 2
PP -2 oo 14 -1
PP -2 oo 10 -1/2
PP -2 oo 9 -1
PP -2 oo 8 1
PP -2 oo 5 1/2
PP -2 oo 2 -4
VERD -2 oo 221 29 2 0 NONINTEGRAL
PP -1 oo 221 -4/3
PP -1 oo 219 -10/3
PP -1 oo 218 -5/3
PP -1 oo 188 -1
PP -1 oo 180 -1
PP -1 oo 164 -1
PP -1 oo 159 1
PP -1 oo 76 -1
PP -1 oo 64 -5/3
PP -1 oo 63 2
PP -1 oo 56 2
PP -1 oo 51 -2
PP -1 oo 50 1/3
PP -1 oo 47 2
PP -1 oo 45 1
PP -1 oo 41 1
PP -1 oo 40 -1
PP -1 oo 39 2
PP -1 oo 36 -4/3
PP -1 oo 25 -5/3
PP -1 oo 20 1
PP -1 oo 18 3
PP -1 oo 16 -1/3
PP -1 oo 14 -2
PP -1 oo 10 1
PP -1 oo 9 -1/3
PP -1 oo 8 -13/3
PP -1 oo 7 -2
PP -1 oo 4 17/3
PP -1 oo 2 1
PP -1 oo 1 7/3
VERD -1 oo 221 31 3 1 NONINTEGRAL
PP 8 oo 434 2
PP 8 oo 217 2
PP 8 oo 160 2
PP 8 oo 152 -9
PP 8 oo 143 -2
PP 8 oo 140 10
PP 8 oo 124 18
PP 8 oo 112 4
PP 8 oo 111 3
PP 8 oo 103 -3
PP 8 oo 87 -10
PP 8 oo 80 6
PP 8 oo 78 -8
PP 8 oo 76 -8
PP 8 oo 71 39
PP 8 oo 64 12
PP 8 oo 63 -6
PP 8 oo 56 12
PP 8 oo 55 -66
PP 8 oo 52 30
PP 8 oo 51 -10
PP 8 oo 50 -3
PP 8 oo 48 52/3
PP 8 oo 47 17
PP 8 oo 46 -4/3
PP 8 oo 42 -2/3
PP 8 oo 40 -6
PP 8 oo 39 -1
PP 8 oo 38 9
PP 8 oo 37 -2/3
PP 8 oo 36 -15
PP 8 oo 35 -10
PP 8 oo 34 18
PP 8 oo 32 10
PP 8 oo 31 -14
PP 8 oo 30 -4/3
PP 8 oo 28 20
PP 8 oo 27 -20
PP 8 oo 25 10
PP 8 oo 24 -56/3
PP 8 oo 22 -2/3
PP 8 oo 21 -2/3
PP 8 oo 20 2
PP 8 oo 19 -2
PP 8 oo 18 -22
PP 8 oo 17 -2/3
PP 8 oo 16 -9
PP 8 oo 14 -10
PP 8 oo 13 -50
PP 8 oo 12 46/3
PP 8 oo 10 4
PP 8 oo 9 6
PP 8 oo 8 22
PP 8 oo 7 -12
PP 8 oo 6 16
PP 8 oo 5 -8
PP 8 oo 4 -46
PP 8 oo 3 -58/3
PP 8 oo 2 -31
PP 8 oo 1 14
VERD 8 oo 434 60 3 1 NONINTEGRAL
PP 9 oo 221 -12
PP 9 oo 219 -27
PP 9 oo 218 -16
PP 9 oo 217 2
PP 9 oo 196 4
PP 9 oo 188 -2
PP 9 oo 180 -7
PP 9 oo 175 2
PP 9 oo 164 -12
PP 9 oo 160 2
PP 9 oo 159 18
PP 9 oo 140 2
PP 9 oo 124 6
PP 9 oo 112 4
PP 9 oo 76 -4
PP 9 oo 64 -9
PP 9 oo 63 10
PP 9 oo 62 2
PP 9 oo 56 16
PP 9 oo 55 -6
PP 9 oo 51 -17
PP 9 oo 50 -7
PP 9 oo 49 -4
PP 9 oo 48 14/3
PP 9 oo 47 22
PP 9 oo 46 -2/3
PP 9 oo 45 7
PP 9 oo 42 2/3
PP 9 oo 41 12
PP 9 oo 40 -11
PP 9 oo 39 5
PP 9 oo 37 2/3
PP 9 oo 36 -6
PP 9 oo 35 -2
PP 9 oo 34 6
PP 9 oo 31 6
PP 9 oo 30 -2/3
