BASE 74 3 9
PP -2 oo 116 3
PP -2 oo 111 -2
PP -2 oo 109 -3
PP -2 oo 96 2
PP -2 oo 92 3
PP -2 oo 56 3
PP -2 oo 47 -2
PP -2 oo 38 -2
PP -2 oo 33 -2
PP -2 oo 31 1
PP -2 oo 29 -3
PP -2 oo 28 -2
PP -2 oo 26 -2
PP -2 oo 25 2
PP -2 oo 24 2
PP -2 oo 23 -3
PP -2 oo 22 2
PP -2 oo 20 1
PP -2 oo 19 5
PP -2 oo 16 -2
PP -2 oo 15 6
PP -2 oo 14 -3
PP -2 oo 13 2
PP -2 oo 12 -4
PP -2 oo 11 -2
PP -2 oo 10 2
PP -2 oo 9 -2
PP -2 oo 8 3
PP -2 oo 7 -4
PP -2 oo 6 -4
PP -2 oo 4 -2
PP -2 oo 3 -2
PP -2 oo 2 -5
VERD -2 oo 116 33 1 0 INTEGRAL
PP -1 oo 116 2
PP -1 oo 111 -2
PP -1 oo 109 -2
PP -1 oo 96 2
PP -1 oo 92 2
PP -1 oo 56 2
PP -1 oo 47 -2
PP -1 oo 38 -2
PP -1 oo 33 -2
PP -1 oo 29 -2
PP -1 oo 28 -2
PP -1 oo 26 -2
PP -1 oo 25 2
PP -1 oo 24 2
PP -1 oo 23 -2
PP -1 oo 22 2
PP -1 oo 19 4
PP -1 oo 16 -2
PP -1 oo 15 4
PP -1 oo 14 -2
PP -1 oo 13 2
PP -1 oo 12 -4
PP -1 oo 11 -2
PP -1 oo 10 2
PP -1 oo 9 -2
PP -1 oo 8 2
PP -1 oo 7 -4
PP -1 oo 6 -2
PP -1 oo 4 -2
PP -1 oo 3 -2
PP -1 oo 2 -4
VERD -1 oo 116 31 1 0 INTEGRAL
PP 8 oo 222 2
PP 8 oo 92 4
PP 8 oo 80 -2
PP 8 oo 68 5
PP 8 oo 60 -8
PP 8 oo 56 2
PP 8 oo 47 4
PP 8 oo 43 8
PP 8 oo 40 4
PP 8 oo 39 -14
PP 8 oo 38 8
PP 8 oo 33 6
PP 8 oo 32 -8
PP 8 oo 31 -4
PP 8 oo 28 4
PP 8 oo 26 8
PP 8 oo 25 -4
PP 8 oo 23 -8
PP 8 oo 22 2
PP 8 oo 20 -3
PP 8 oo 19 4
PP 8 oo 17 -5
PP 8 oo 16 8
PP 8 oo 15 2
PP 8 oo 14 -2
PP 8 oo 13 12
PP 8 oo 12 8
PP 8 oo 11 4
PP 8 oo 10 -4
PP 8 oo 9 6
PP 8 oo 8 2
PP 8 oo 7 12
PP 8 oo 6 2
PP 8 oo 5 5
PP 8 oo 4 8
PP 8 oo 3 8
PP 8 oo 2 -2
PP 8 oo 1 2
VERD 8 oo 222 38 1 1 INTEGRAL
PP 9 oo 116 5
PP 9 oo 111 8
PP 9 oo 109 -1/2
PP 9 oo 96 4
PP 9 oo 92 8
PP 9 oo 87 -8
PP 9 oo 80 -2
PP 9 oo 74 2
PP 9 oo 47 10
PP 9 oo 38 10
PP 9 oo 33 8
PP 9 oo 32 -4
PP 9 oo 31 -3/2
PP 9 oo 29 -5
PP 9 oo 28 8
PP 9 oo 26 10
PP 9 oo 25 -8
PP 9 oo 24 -2
PP 9 oo 23 -2
PP 9 oo 22 3/2
PP 9 oo 20 -1
PP 9 oo 19 -1
PP 9 oo 16 8
PP 9 oo 15 8
PP 9 oo 13 1
PP 9 oo 12 16
PP 9 oo 11 10
PP 9 oo 10 -8
PP 9 oo 9 8
PP 9 oo 8 -2
PP 9 oo 7 16
PP 9 oo 6 -2
PP 9 oo 5 3
PP 9 oo 4 8
PP 9 oo 3 8
PP 9 oo 2 -4
VERD 9 oo 116 36 2 1 NONINTEGRAL
PP 10 oo 222 2
PP 10 oo 92 8
PP 10 oo 80 -4
PP 10 oo 74 2
PP 10 oo 68 8
PP 10 oo 60 -12
PP 10 oo 56 4
PP 10 oo 47 6
PP 10 oo 43 14
PP 10 oo 40 4
PP 10 oo 39 -26
PP 10 oo 38 10
PP 10 oo 33 6
PP 10 oo 32 -16
PP 10 oo 31 -8
PP 10 oo 28 4
PP 10 oo 26 10
PP 10 oo 25 -4
PP 10 oo 23 -16
PP 10 oo 22 2
PP 10 oo 20 -6
PP 10 oo 19 6
PP 10 oo 17 -8
PP 10 oo 16 8
PP 10 oo 15 2
PP 10 oo 14 -4
PP 10 oo 13 22
PP 10 oo 12 8
PP 10 oo 11 6
PP 10 oo 10 -4
PP 10 oo 9 6
PP 10 oo 8 2
PP 10 oo 7 12
PP 10 oo 6 2
PP 10 oo 5 10
PP 10 oo 4 8
PP 10 oo 3 8
PP 10 oo 2 -4
PP 10 oo 1 2
VERD 10 oo 222 39 1 1 INTEGRAL
PP 11 oo 222 2
PP 11 oo 92 8
PP 11 oo 80 -4
PP 11 oo 74 2
PP 11 oo 68 7
PP 11 oo 60 -10
PP 11 oo 56 4
PP 11 oo 47 6
PP 11 oo 43 14
PP 11 oo 40 4
PP 11 oo 39 -24
PP 11 oo 38 10
PP 11 oo 33 6
PP 11 oo 32 -14
PP 11 oo 31 -8
PP 11 oo 28 4
PP 11 oo 26 10
PP 11 oo 25 -4
PP 11 oo 23 -14
PP 11 oo 22 2
PP 11 oo 20 -5
PP 11 oo 19 4
PP 11 oo 17 -7
PP 11 oo 16 8
PP 11 oo 15 2
PP 11 oo 14 -4
PP 11 oo 13 22
PP 11 oo 12 8
PP 11 oo 11 6
PP 11 oo 10 -4
PP 11 oo 9 6
PP 11 oo 8 2
PP 11 oo 7 12
PP 11 oo 5 9
PP 11 oo 4 8
PP 11 oo 3 8
PP 11 oo 2 -4
PP 11 oo 1 2
VERD 11 oo 222 38 1 1 INTEGRAL
PP 12 oo 116 6
PP 12 oo 111 8
PP 12 oo 109 -1
PP 12 oo 96 6
PP 12 oo 92 10
PP 12 oo 87 -10
PP 12 oo 80 -2
PP 12 oo 74 2
PP 12 oo 47 10
PP 12 oo 38 10
PP 12 oo 33 8
PP 12 oo 32 -4
PP 12 oo 31 -3
PP 12 oo 29 -6
PP 12 oo 28 8
PP 12 oo 26 10
PP 12 oo 25 -8
PP 12 oo 24 -2
PP 12 oo 23 -2
PP 12 oo 22 3
PP 12 oo 20 -2
PP 12 oo 16 8
PP 12 oo 15 10
PP 12 oo 13 2
PP 12 oo 12 16
PP 12 oo 11 10
PP 12 oo 10 -8
PP 12 oo 9 8
PP 12 oo 8 -2
PP 12 oo 7 16
PP 12 oo 6 -2
PP 12 oo 5 4
PP 12 oo 4 8
PP 12 oo 3 8
PP 12 oo 2 -6
VERD 12 oo 116 35 1 1 INTEGRAL
PP 13 oo 116 2
PP 13 oo 111 -2
PP 13 oo 109 -2
PP 13 oo 96 2
PP 13 oo 92 2
PP 13 oo 56 2
PP 13 oo 47 -2
PP 13 oo 38 -2
PP 13 oo 33 -2
PP 13 oo 29 -2
PP 13 oo 28 -2
PP 13 oo 26 -2
PP 13 oo 25 2
PP 13 oo 24 2
PP 13 oo 23 -2
PP 13 oo 22 2
PP 13 oo 19 4
PP 13 oo 16 -2
PP 13 oo 15 4
PP 13 oo 14 -2
PP 13 oo 13 2
PP 13 oo 12 -4
PP 13 oo 11 -2
PP 13 oo 10 2
PP 13 oo 9 -2
PP 13 oo 8 2
PP 13 oo 7 -4
PP 13 oo 6 -2
PP 13 oo 4 -2
PP 13 oo 3 -2
PP 13 oo 2 -4
VERD 13 oo 116 31 1 0 INTEGRAL
PP 14 oo 222 2
PP 14 oo 92 4
PP 14 oo 80 -2
PP 14 oo 68 4
PP 14 oo 60 -6
PP 14 oo 56 2
PP 14 oo 47 4
PP 14 oo 43 8
PP 14 oo 40 4
PP 14 oo 39 -12
PP 14 oo 38 8
PP 14 oo 33 6
PP 14 oo 32 -6
PP 14 oo 31 -4
PP 14 oo 28 4
PP 14 oo 26 8
PP 14 oo 25 -4
PP 14 oo 23 -6
PP 14 oo 22 2
PP 14 oo 20 -2
PP 14 oo 19 2
PP 14 oo 17 -4
PP 14 oo 16 8
PP 14 oo 15 2
PP 14 oo 14 -2
PP 14 oo 13 12
PP 14 oo 12 8
PP 14 oo 11 4
PP 14 oo 10 -4
PP 14 oo 9 6
PP 14 oo 8 2
PP 14 oo 7 12
